sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,margin_WOW,inside_range_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,margin_S-UNIWARD,inside_range_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,margin_HILL,inside_range_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,margin_HUGO,inside_range_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,margin_MiPOD,inside_range_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_score,top2_score,top1_top2_margin,top1_evidence,top2_evidence,max_evidence,num_activated_templates,activated_templates,E_WOW,G_WOW,S_WOW,E_S-UNIWARD,G_S-UNIWARD,S_S-UNIWARD,E_HILL,G_HILL,S_HILL,E_HUGO,G_HUGO,S_HUGO,E_MiPOD,G_MiPOD,S_MiPOD
S-UNIWARD__STEGO__8459.pgm,8459.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\8459.pgm,0.008916127052872005,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.482538951072128,0,0.9905509186809447,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4851798249309447,0,0.008779108866911802,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4917091723830882,0,0.006797531550373378,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5210344996996267,0,0.006903838071221877,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.48528366192877814,0,S-UNIWARD,ATTRIBUTED,S-UNIWARD,HUGO,2.780810693692763,-2.030164463782491,4.810975157475254,2.622725108994186,-2.178640922446763,2.622725108994186,1,S-UNIWARD,-2.267003182145378,0.6172143237864517,-2.112699601198765,2.622725108994186,0.632342338794307,2.780810693692763,-2.2690497793629514,0.6115802043843656,-2.11615472826686,-2.178640922446763,0.5939058346570878,-2.030164463782491,-2.303744711382712,0.6155225716783229,-2.149864068463131
S-UNIWARD__STEGO__2013.pgm,2013.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\2013.pgm,0.8618873221857873,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.37043224406078734,0,0.5493686517041285,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.04399755795412852,0,0.9981827168835503,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4976944356335503,0,0.9991169541522155,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.47128492290221546,0,0.07892588556500027,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.41326161443499976,0,WOW|HUGO,AMBIGUOUS,WOW,HUGO,3.1138593151558496,2.7861905078868086,0.327668807269041,2.937630959929167,2.6269072987281725,2.937630959929167,3,"WOW,HILL,HUGO",2.937630959929167,0.7049134209067315,3.1138593151558496,0.9176260745497187,0.9830040004552578,1.1633770746635332,2.4001998737277526,0.6380398148372072,2.559709827437054,2.6269072987281725,0.6371328366345438,2.7861905078868086,-1.9156429300529974,0.6614892050643735,-1.7502706287869039
S-UNIWARD__STEGO__6462.pgm,6462.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\6462.pgm,0.34643073355290943,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.14502434457209057,0,0.993734466224161,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48836337247416095,0,0.9952632510442234,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4947749697942234,0,0.9356999454877224,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4078679142377224,0,0.9951890169673988,0.4921875,0.62451171875,0.4921875,0.62451171875,0.5030015169673988,0,S-UNIWARD|HUGO,AMBIGUOUS,S-UNIWARD,HUGO,2.786751461654041,2.6786478397239586,0.10810362193008238,2.6291683496829616,2.5089361904569647,2.6291683496829616,4,"S-UNIWARD,HILL,HUGO,MiPOD",-0.15452271799679873,0.8650012347694959,0.061727590695575235,2.6291683496829616,0.630332447884317,2.786751461654041,2.394928516657712,0.6399052720250377,2.5549048346639713,2.5089361904569647,0.6788465970679759,2.6786478397239586,2.128140896790045,0.6902666559020283,2.3007075607655523
S-UNIWARD__STEGO__7314.pgm,7314.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\7314.pgm,0.9664104943498959,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4749554162248959,0,0.99463594330938,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48926484955938,0,0.17567945088745876,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.32480883036254127,0,0.008677716704989246,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5191543145450107,0,0.9895513745548833,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4973638745548833,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,3.330747378376493,2.7884339842287336,0.5423133941477594,3.1720089957542994,2.630992865810531,3.1720089957542994,3,"WOW,S-UNIWARD,MiPOD",3.1720089957542994,0.634953530488774,3.330747378376493,2.630992865810531,0.6297644736728117,2.7884339842287336,-1.331331251610619,0.7226654921378444,-1.150664878576158,-2.168126546499873,0.5950235380060062,-2.0193706619983716,2.119316381407508,0.6941691224968747,2.292858662031727
S-UNIWARD__STEGO__8854.pgm,8854.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\8854.pgm,0.6400735977220945,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.1486185195970945,0,0.5883570718632035,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.08298597811320352,0,0.43524128118715527,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.06524700006284473,0,0.8572908683973974,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.32945883714739743,0,0.4534736129071081,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.03871388709289192,0,HUGO,ATTRIBUTED,HUGO,WOW,2.546630359143262,1.9033602573056803,0.6432701018375819,2.3630761772260467,1.6833675600761582,2.3630761772260467,3,"WOW,S-UNIWARD,HUGO",1.6833675600761582,0.8799707889180887,1.9033602573056803,1.1449317051220387,0.9454157422320763,1.3812856406800578,0.12699971657498133,0.9368360362374951,0.36120872563435513,2.3630761772260467,0.7342167276688614,2.546630359143262,0.10266459150177831,0.9620259178061713,0.3431710709533211
S-UNIWARD__STEGO__6117.pgm,6117.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\6117.pgm,0.9473810466522863,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4559259685272863,0,0.9934865014403319,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4881154076903319,0,0.26322044231961855,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.23726783893038145,0,0.9896318433492118,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.46179981209921184,0,0.9760836129001415,0.4921875,0.62451171875,0.4921875,0.62451171875,0.48389611290014145,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,3.291126233262158,2.7862886810542133,0.5048375522079445,3.1293382225481414,2.628666489175819,3.1293382225481414,4,"WOW,S-UNIWARD,HUGO,MiPOD",3.1293382225481414,0.6471520428560662,3.291126233262158,2.628666489175819,0.6304887675135776,2.7862886810542133,-0.8394879838859879,0.7887799937326275,-0.642292985452831,2.6092626785060897,0.6432048635868741,2.770063894402808,2.0982355002173896,0.703581264766544,2.2741308164090257
S-UNIWARD__STEGO__1602.pgm,1602.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\1602.pgm,0.5062977321177619,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.014842653992761856,1,0.8637367887388042,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3583656949888042,0,0.0843417950308775,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4161464862191225,0,0.9537942509646805,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4259622197146805,0,0.8664718364545149,0.4921875,0.62451171875,0.4921875,0.62451171875,0.37428433645451487,0,HUGO|S-UNIWARD,AMBIGUOUS,HUGO,S-UNIWARD,2.7092644633580494,2.54552335235947,0.16374111099857958,2.542596013199593,2.3660636485124567,2.542596013199593,3,"S-UNIWARD,HUGO,MiPOD",0.8460737149468591,1.0,1.0960737149468591,2.3660636485124567,0.7178388153880518,2.54552335235947,-1.8445058271764283,0.6595836434931702,-1.6796099163031357,2.542596013199593,0.6666738006338258,2.7092644633580494,1.9266618641874946,0.7850874880186376,2.122933736192154
S-UNIWARD__STEGO__9343.pgm,9343.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\9343.pgm,0.1266770966666629,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.36477798145833706,0,0.2807149544732462,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.22465613927675382,0,0.5409844978618309,0.50048828125,0.548828125,0.50048828125,0.548828125,0.04049621661183089,1,0.9635748473593744,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4357428161093744,0,0.7973990863126809,0.4921875,0.62451171875,0.4921875,0.62451171875,0.30521158631268086,0,HUGO,ATTRIBUTED,HUGO,MiPOD,2.725836587860368,2.0288514354591842,0.6969851524011839,2.560790308713273,1.8185433455692173,2.560790308713273,2,"HUGO,MiPOD",-1.5299454579538174,0.6943507925165517,-1.3563577598246794,-0.6486466239975932,0.7987908443376525,-0.44894891291318006,0.7211109823731396,1.0,0.9711109823731396,2.560790308713273,0.6601851165883798,2.725836587860368,1.8185433455692173,0.8412323595598679,2.0288514354591842
S-UNIWARD__STEGO__2783.pgm,2783.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\2783.pgm,0.11981949276047273,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.3716355853645273,0,0.5316653273692435,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.026294233619243546,1,0.42375607749213606,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.07673220375786394,0,0.5268905327339949,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.0009414985160051126,0,0.8358858292978949,0.4921875,0.62451171875,0.4921875,0.62451171875,0.3436983292978949,0,MiPOD,ATTRIBUTED,MiPOD,S-UNIWARD,2.081153849943524,1.0644142674349675,1.0167395825085566,1.8787860553130638,0.8144142674349675,1.8787860553130638,1,MiPOD,-1.5728667241855774,0.6896054990772255,-1.400465349416271,0.8144142674349675,1.0,1.0644142674349675,0.06247085959694598,0.9261378366329024,0.29400531875517155,0.729824410536933,0.9990589445546617,0.9795891466755985,1.8787860553130638,0.8094711785218419,2.081153849943524
S-UNIWARD__STEGO__5445.pgm,5445.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\5445.pgm,0.23917159840433072,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.2522834797206693,0,0.04153996561206153,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.4638311281379385,0,0.09585608228230953,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4046321989676905,0,0.9322068610768112,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.40437482982681117,0,0.14463143714297527,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.34755606285702473,0,HUGO,ATTRIBUTED,HUGO,WOW,2.6727437041980435,-0.6315940811252538,3.3043377853232974,2.5024382012279207,-0.8258501901689392,2.5024382012279207,1,HUGO,-0.8258501901689392,0.7770244361747417,-0.6315940811252538,-2.043056077840644,0.6288697439052894,-1.8858386418643218,-1.7798135661611627,0.667222170737077,-1.6130080234768935,2.5024382012279207,0.6812220118804907,2.6727437041980435,-1.561578549796849,0.7064124093214957,-1.384975447466475
S-UNIWARD__STEGO__250.pgm,250.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\250.pgm,0.25349123251609723,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.23796384560890277,0,0.7360212969973179,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.2306502032473179,0,0.7514658140346812,0.50048828125,0.548828125,0.50048828125,0.548828125,0.25097753278468116,0,0.12689332850054733,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.40093870274945265,0,0.8563323913156724,0.4921875,0.62451171875,0.4921875,0.62451171875,0.3641448913156724,0,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,2.209733477671077,2.1090628291616538,0.10067064850942309,2.0058260340057457,1.9107907458988513,2.0058260340057457,3,"S-UNIWARD,HILL,MiPOD",-0.7362245955063892,0.7882311885972799,-0.5391667983570692,2.0058260340057457,0.8156297746613241,2.209733477671077,1.9036863296224582,0.816574041565811,2.107829840013911,-1.507040917694325,0.6696911100035866,-1.3396181401934282,1.9107907458988513,0.7930883330512095,2.1090628291616538
S-UNIWARD__STEGO__4579.pgm,4579.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\4579.pgm,0.17938675360725911,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.3120683245177409,0,0.6174549687449266,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.11208387499492656,0,0.6073721054418175,0.50048828125,0.548828125,0.50048828125,0.548828125,0.10688382419181752,0,0.9059898203834277,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3781577891334277,0,0.6916015091018004,0.4921875,0.62451171875,0.4921875,0.62451171875,0.1994140091018004,0,HUGO,ATTRIBUTED,HUGO,MiPOD,2.628497561676291,1.6196308666757753,1.0088666950005158,2.453668109239626,1.385853058275663,2.453668109239626,4,"S-UNIWARD,HILL,HUGO,MiPOD",-1.2000393785884178,0.7319315176518949,-1.017056499175444,1.3145747881718883,0.9183025144169575,1.5441504167761277,1.0941053626557202,0.9431367599161129,1.3298895526347485,2.453668109239626,0.6993178097466597,2.628497561676291,1.385853058275663,0.9351112336004492,1.6196308666757753
S-UNIWARD__STEGO__2118.pgm,2118.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\2118.pgm,0.025130946938122855,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.46632413118687716,0,0.8411743895441901,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3358032957941901,0,0.9261702888986721,0.50048828125,0.548828125,0.50048828125,0.548828125,0.42568200764867214,0,0.7931059511841119,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.26527391993411187,0,0.9764007056485348,0.4921875,0.62451171875,0.4921875,0.62451171875,0.48421320564853476,0,S-UNIWARD|HILL,AMBIGUOUS,S-UNIWARD,HILL,2.5039539607936074,2.4415953394149588,0.06235862137864867,2.320399191942013,2.2701749848335497,2.320399191942013,4,"S-UNIWARD,HILL,HUGO,MiPOD",-2.1655157514457635,0.6273039223263068,-2.0086897708641867,2.320399191942013,0.7342190754063782,2.5039539607936074,2.2701749848335497,0.6856814183256358,2.4415953394149588,2.2185549143234096,0.7828876284255316,2.4142768214297923,2.0987318406432522,0.7033581996176207,2.2745713905476572
S-UNIWARD__STEGO__3922.pgm,3922.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\3922.pgm,0.49008308778998205,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.0013719903350179474,0,0.49145590991231375,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.013915183837686251,0,0.5069270470002827,0.50048828125,0.548828125,0.50048828125,0.548828125,0.006438765750282682,1,0.5012254690427359,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.026606562207264095,0,0.49684719449690745,0.4921875,0.62451171875,0.4921875,0.62451171875,0.004659694496907452,1,UNKNOWN,UNKNOWN_OR_COVER,WOW,HUGO,0.9942446206526138,0.8297362480836404,0.16450837256897333,0.7445873830492538,0.5863001795917616,0.7445873830492538,0,,0.7445873830492538,0.9986289504134399,0.9942446206526138,0.5799901242482968,0.9861811848192187,0.8265354204531015,0.5297614483083338,1.0,0.7797614483083338,0.5863001795917616,0.9737442739675154,0.8297362480836404,0.33638974738692573,1.0,0.5863897473869257
S-UNIWARD__STEGO__6847.pgm,6847.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\6847.pgm,0.03079216644429231,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.46066291168070767,0,0.4692466327366519,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.0361244610133481,0,0.5187442633481362,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01825598209813617,1,0.6500230719240829,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.12219104067408293,0,0.49870300583876004,0.4921875,0.62451171875,0.4921875,0.62451171875,0.006515505838760038,1,HUGO,ATTRIBUTED,HUGO,HILL,1.644235405377422,0.8461556964068535,0.7980797089705685,1.4184064925522781,0.5961556964068535,1.4184064925522781,1,HUGO,-2.130082572022643,0.6308652988832317,-1.9723662473018349,0.4505082490563318,0.9645202408457711,0.6916383092677746,0.5961556964068535,1.0,0.8461556964068535,1.4184064925522781,0.903315651300575,1.644235405377422,0.3463900696861091,1.0,0.5963900696861091
S-UNIWARD__STEGO__6532.pgm,6532.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\6532.pgm,0.9711290930537122,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4796740149287122,0,0.9467937925276119,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.44142269877761187,0,0.5021343101568021,0.50048828125,0.548828125,0.50048828125,0.548828125,0.0016460289068020995,1,0.10447732313023693,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.42335470811976306,0,0.6356748899883626,0.4921875,0.62451171875,0.4921875,0.62451171875,0.14348738998836263,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,3.340580892450755,2.699320782458398,0.6412601099923574,3.18258976816246,2.5341642529592807,3.18258976816246,3,"WOW,S-UNIWARD,MiPOD",3.18258976816246,0.6319644971531811,3.340580892450755,2.5341642529592807,0.6606261179964675,2.699320782458398,0.5028337734913482,1.0,0.7528337734913482,-1.6323957568772238,0.6548463126069788,-1.4686841787254792,1.084483946219405,0.9888989057509417,1.3317086726571403
S-UNIWARD__STEGO__5599.pgm,5599.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\5599.pgm,0.8285229803698224,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.3370679022448224,0,0.9899864293768268,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4846153356268268,0,0.0738297111013279,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4266585701486721,0,0.011777842688519623,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5160541885614803,0,0.9457010633730655,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4535135633730655,0,WOW|S-UNIWARD,AMBIGUOUS,WOW,S-UNIWARD,3.045023553440005,2.7797574761744936,0.2652660772655113,2.862816268224762,2.621582628662638,2.862816268224762,3,"WOW,S-UNIWARD,MiPOD",2.862816268224762,0.7288291408609724,3.045023553440005,2.621582628662638,0.6326993900474228,2.7797574761744936,-1.9035672751440584,0.6526863607961182,-1.7403956849450288,-2.1507900145133627,0.5968710482145241,-2.0015722524597317,2.0506781604565054,0.7252859090010134,2.2319996377067586
S-UNIWARD__STEGO__1376.pgm,1376.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\1376.pgm,0.9492005402963102,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4577454621713102,0,0.994445075296309,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.489073981546309,0,0.04344689686005183,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.4570413843899482,0,0.014227046103179024,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.513604985146821,0,0.9867771782476948,0.4921875,0.62451171875,0.4921875,0.62451171875,0.49458967824769484,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,3.294912078935904,2.7880777362722595,0.5068343426636446,3.1334181728371844,2.630606564512589,3.1334181728371844,3,"WOW,S-UNIWARD,MiPOD",3.1334181728371844,0.6459756243948789,3.294912078935904,2.630606564512589,0.6298846870386826,2.7880777362722595,-2.0742711065106505,0.6331541368228654,-1.9159825723049342,-2.137093573283139,0.5983346984808835,-1.987509898662918,2.1149739743877554,0.6960975576050515,2.2889983637890183
S-UNIWARD__STEGO__9637.pgm,9637.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\9637.pgm,0.11616109080942683,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.3752939873155732,0,0.26151948237399153,0.50537109375,0.5322265625,0.50537109375,0.5322265625,-0.24385161137600847,0,0.09203286011100995,0.50048828125,0.548828125,0.50048828125,0.548828125,-0.40845542113899,0,0.025908020914060952,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.501924010335939,0,0.04328484519570855,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.4489026548042915,0,UNKNOWN,UNKNOWN_OR_COVER,S-UNIWARD,WOW,-0.5646567969060339,-1.4239925941913074,0.8593357972852735,-0.7605577727913166,-1.5957644077309756,-0.7605577727913166,0,,-1.5957644077309756,0.6870872541586729,-1.4239925941913074,-0.7605577727913166,0.783603903541131,-0.5646567969060339,-1.801294086945834,0.6646761023346439,-1.635125061362173,-2.071771197831847,0.6053648103670245,-1.9204299952400907,-2.107700108890648,0.638328233856291,-1.9481180504265752
S-UNIWARD__STEGO__5585.pgm,5585.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\5585.pgm,0.2107663063197709,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.2806887718052291,0,0.9854404813796805,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48006938762968054,0,0.8372210942048931,0.50048828125,0.548828125,0.50048828125,0.548828125,0.3367328129548931,0,0.07198162701237078,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.45585040423762924,0,0.7685595266846963,0.4921875,0.62451171875,0.4921875,0.62451171875,0.2763720266846963,0,S-UNIWARD|HILL,AMBIGUOUS,S-UNIWARD,HILL,2.771277539539817,2.2969360008432576,0.47434153869655926,2.612382000524797,2.1095692466168607,2.612382000524797,3,"S-UNIWARD,HILL,MiPOD",-1.003636939102012,0.755263358157005,-0.8148210995627607,2.612382000524797,0.6355821560600792,2.771277539539817,2.1095692466168607,0.7494670169055878,2.2969360008432576,-1.8141182669184972,0.6339086600550903,-1.6556411019047246,1.7734012242814667,0.8658463527438116,1.9898628124674196
S-UNIWARD__STEGO__3412.pgm,3412.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\3412.pgm,0.43710253501353014,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.054352543111469864,0,0.5128755708141275,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.0075044770641274905,1,0.5216996177218035,0.50048828125,0.548828125,0.50048828125,0.548828125,0.02121133647180351,1,0.5134550027350494,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.014377028514950596,0,0.5169612629531913,0.4921875,0.62451171875,0.4921875,0.62451171875,0.024773762953191336,1,UNKNOWN,UNKNOWN_OR_COVER,S-UNIWARD,HUGO,0.9548684729494501,0.9011216642021906,0.053746808747259456,0.7048684729494501,0.654690207340072,0.7048684729494501,0,,0.4129857854750315,0.9470981547087266,0.6497603241522132,0.7048684729494501,1.0,0.9548684729494501,0.6127601593978316,1.0,0.8627601593978316,0.654690207340072,0.9857258274484746,0.9011216642021906,0.4447774712758631,1.0,0.6947774712758631
S-UNIWARD__STEGO__9884.pgm,9884.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\9884.pgm,0.9938549079159148,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5023998297909148,0,0.9941118405241954,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48874074677419543,0,0.995207683326861,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49471940207686105,0,0.14499425559089904,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.38283777565910093,0,0.24671479193848705,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.24547270806151295,0,WOW,ATTRIBUTED,WOW,S-UNIWARD,3.3879902461839073,2.7874557798746973,0.60053446630921,3.2335491079877556,2.629932124500794,3.2335491079877556,3,"WOW,S-UNIWARD,HILL",3.2335491079877556,0.6177645527846074,3.3879902461839073,2.629932124500794,0.6300946214956135,2.7874557798746973,2.394828184166802,0.6399408310882911,2.554813391938875,-1.4058168696541813,0.6819235149062242,-1.2353359909276254,-1.0114868317896122,0.7823346349318848,-0.815903173056641
S-UNIWARD__STEGO__3472.pgm,3472.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\3472.pgm,0.011642224164666006,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.479812853960334,0,0.9890976262707148,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.48372653252071485,0,0.9905509186809447,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4900626374309447,0,0.008030813216260063,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.5198012180337399,0,0.9921537607074791,0.4921875,0.62451171875,0.4921875,0.62451171875,0.49996626070747907,0,S-UNIWARD|HILL,AMBIGUOUS,S-UNIWARD,HILL,2.778099259938451,2.547151937094726,0.23094732284372466,2.6197837636355357,2.3864199784912645,2.6197837636355357,3,"S-UNIWARD,HILL,MiPOD",-2.249940729791821,0.6188992055040279,-2.095215928415814,2.6197837636355357,0.6332619852116607,2.778099259938451,2.3864199784912645,0.6429278344138475,2.547151937094726,-2.171744161746518,0.594638739680503,-2.023084476826392,2.1233898566218814,0.6923649749474319,2.2964811003587395
S-UNIWARD__STEGO__6437.pgm,6437.pgm,S-UNIWARD,1,<BOSSBASE_ROOT>\stego\S-UNIWARD\0.4bpp\stego\6437.pgm,0.28957255483991107,0.491455078125,0.51220703125,0.491455078125,0.51220703125,-0.20188252328508893,0,0.6058573447260825,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.10048625097608255,0,0.549972979776433,0.50048828125,0.548828125,0.50048828125,0.548828125,0.049484698526433,0,0.45980372986729784,0.52783203125,0.54833984375,0.52783203125,0.54833984375,-0.06802830138270216,0,0.6939916747785091,0.4921875,0.62451171875,0.4921875,0.62451171875,0.2018041747785091,0,MiPOD|S-UNIWARD,AMBIGUOUS,MiPOD,S-UNIWARD,1.631952538308976,1.479213365607366,0.15273917270160986,1.3987328303605087,1.246959705796451,1.3987328303605087,2,"S-UNIWARD,MiPOD",-0.5103941068051654,0.8171909232086356,-0.3060963760030065,1.246959705796451,0.9290146392436606,1.479213365607366,0.7716121732373951,0.998855800319776,1.0213261233173392,0.354661430080652,0.9342340330881603,0.588219938352692,1.3987328303605087,0.9328788317938691,1.631952538308976
