sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD,pred_algo,decision,decision_stage,candidate_algorithms,num_candidates,max_z_evidence,top1_mahal_algo,top2_mahal_algo,top1_mahal_norm,top2_mahal_norm,mahal_norm_separation,top1_cos_algo,top2_cos_algo,top1_cosine,top2_cosine,cosine_separation,M_WOW,Mn_WOW,COS_WOW,M_S-UNIWARD,Mn_S-UNIWARD,COS_S-UNIWARD,M_HILL,Mn_HILL,COS_HILL,M_HUGO,Mn_HUGO,COS_HUGO,M_MiPOD,Mn_MiPOD,COS_MiPOD
COVER__TEST__9105.pgm,9105.pgm,COVER,0,<BOSSBASE_ROOT>\cover\9105.pgm,0.3168975297706384,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.048857778622174906,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3224193014062919,0.50048828125,0.548828125,0.50048828125,0.548828125,0.011869121046339474,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.8319637828217654,0.4921875,0.62451171875,0.4921875,0.62451171875,0.6881007501276364,-0.6417888367000606,0.3365826937452117,-0.6799470509764899,2.0074317509010853,MiPOD,ATTRIBUTED,single_mahalanobis_candidate,MiPOD,1,2.0074317509010853,MiPOD,HILL,0.6990293999952393,1.0385595640250134,0.3395301640297741,MiPOD,HILL,0.5373784482969999,0.5328658663113631,0.004512581985636754,3.77319855593424,1.0686710144013758,0.43004423035019596,3.789839378159191,1.2283499885699043,0.31415042131646415,3.2107215701013105,1.0385595640250134,0.5328658663113631,3.8751521571917054,1.2592181410614935,0.10253440175335711,2.137431892419796,0.6990293999952393,0.5373784482969999
COVER__TEST__2430.pgm,2430.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2430.pgm,0.007577241267860811,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.014009566286403145,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.03782128658136543,0.50048828125,0.548828125,0.50048828125,0.548828125,0.00881316650304586,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.030386749926760413,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6267092589232222,-0.7786377497900576,-0.7198484670294547,-0.6913342196658335,-0.7796263932732167,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,MiPOD,1,-0.6267092589232222,MiPOD,WOW,0.9814709859417616,1.02602597169333,0.044554985751568355,HUGO,HILL,-0.883493674527973,-0.9177237508235225,0.03423007629554953,3.622630035411685,1.02602597169333,-0.919792910180754,3.285133221504913,1.0647663271276169,-0.9490774171319022,3.231179915508294,1.0451771450960121,-0.9177237508235225,3.2919162718498622,1.0696975293411166,-0.883493674527973,3.0010574474419958,0.9814709859417616,-0.9544107955793689
COVER__TEST__271.pgm,271.pgm,COVER,0,<BOSSBASE_ROOT>\cover\271.pgm,0.7104274451600889,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.28140560742914383,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.2295352131664525,0.50048828125,0.548828125,0.50048828125,0.548828125,0.42614247271051886,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.0008864989276457546,0.4921875,0.62451171875,0.4921875,0.62451171875,2.3608557902818834,0.271426375232205,-0.00820412852785687,0.8637279193375351,-0.882197838596848,WOW,ATTRIBUTED,cosine_tiebreaker,"WOW,S-UNIWARD,HILL,HUGO",4,2.3608557902818834,WOW,S-UNIWARD,0.8429950820412425,0.8526240294606457,0.009628947419403233,WOW,S-UNIWARD,0.5488902171056665,0.38068215391266086,0.16820806319300569,2.976395713323828,0.8429950820412425,0.5488902171056665,2.6306086633962846,0.8526240294606457,0.38068215391266086,3.025360241131881,0.9786014590325853,0.15520617186484292,2.6678319069887806,0.8669033365176224,0.2728860494620427,3.24679666293188,1.0618379613613727,0.1804007683831255
COVER__TEST__8262.pgm,8262.pgm,COVER,0,<BOSSBASE_ROOT>\cover\8262.pgm,0.02165667628125803,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.031380429512976746,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.34422296364945776,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008030813216260063,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.48095099677214304,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5668626120479088,-0.7104223782499971,0.41751814309068996,-0.694249442626477,0.7869713286062088,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,"HILL,MiPOD",2,0.7869713286062088,MiPOD,HILL,0.5595296924368246,0.708499221257128,0.14896952882030345,HILL,MiPOD,0.14121030356723416,0.08437840210063599,0.05683190146659817,3.710066748372865,1.0507903935362217,-0.21483345510787719,3.30041003263388,1.0697177957528559,-0.252220340279685,2.1903353557056593,0.708499221257128,0.14121030356723416,3.3886634676200003,1.1011352172224802,-0.3026181709185961,1.710881701654399,0.5595296924368246,0.08437840210063599
COVER__TEST__5486.pgm,5486.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5486.pgm,0.009559399347091532,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009746104052554064,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.008511303026562552,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008219693061967886,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.008610767667510729,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6182838132639402,-0.7953803639328091,-0.8286474689063111,-0.69354563416512,-0.8553407990164094,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.6182838132639402,MiPOD,WOW,1.00585233285825,1.0316222339449825,0.025769901086732494,HUGO,WOW,-0.8748433902372099,-0.9150813428920255,0.040237952654815556,3.6423889774640186,1.0316222339449825,-0.9150813428920255,3.3180139699651843,1.0754235246933253,-0.9442424845066634,3.331654645174818,1.0776773134101096,-0.936977902239163,3.311078174973365,1.0759241276917382,-0.8748433902372099,3.0756086300958416,1.00585233285825,-0.968107579549601
COVER__TEST__1546.pgm,1546.pgm,COVER,0,<BOSSBASE_ROOT>\cover\1546.pgm,0.028598360546466146,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.12495856223048117,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.02297736991002561,0.50048828125,0.548828125,0.50048828125,0.548828125,0.06903792817479,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.25201569553082487,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5373559928870886,-0.3429410960541663,-0.7749492593845688,-0.46692331606235793,-0.009029516763807033,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,"S-UNIWARD,MiPOD",2,-0.009029516763807033,MiPOD,S-UNIWARD,0.7548455119957598,0.9308132470393357,0.17596773504357588,HUGO,MiPOD,-0.7073162079945452,-0.7653200547716282,0.058003846777083035,3.5361744913216424,1.0015394431860984,-0.8242722658197439,2.8718465666685997,0.9308132470393357,-0.767425616844676,3.113297773916698,1.0070462692462447,-0.7819950176217334,3.081499090293126,1.0013231477789517,-0.7073162079945452,2.3081015922945087,0.7548455119957598,-0.7653200547716282
COVER__TEST__1666.pgm,1666.pgm,COVER,0,<BOSSBASE_ROOT>\cover\1666.pgm,0.018229290395128682,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9999910603036951,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.401218491652773,0.50048828125,0.548828125,0.50048828125,0.548828125,0.08819004480076281,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.99861147672431,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5814312046538931,3.0933111032250338,0.6290862098762131,-0.3955582549371732,2.5868605436915972,S-UNIWARD,ATTRIBUTED,single_mahalanobis_candidate,S-UNIWARD,1,3.0933111032250338,S-UNIWARD,MiPOD,0.7597096572558897,1.0691580454182972,0.3094483881624075,S-UNIWARD,MiPOD,0.7396886159985518,0.6929917763410108,0.04669683965754101,5.578356355043188,1.5799401108273567,0.5367032978777473,2.3439391067917463,0.7597096572558897,0.7396886159985518,3.913642349304049,1.265930602607435,0.6708704061677424,4.325912863464948,1.4056913724579863,0.4749062732193316,3.2691793854877136,1.0691580454182972,0.6929917763410108
COVER__TEST__3059.pgm,3059.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3059.pgm,0.5347036331233875,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5431359100346661,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5269818197609871,0.50048828125,0.548828125,0.50048828125,0.548828125,0.5487037226135992,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5361611196435494,0.4921875,0.62451171875,0.4921875,0.62451171875,1.6139166612232605,1.2992411477425012,1.0959211552217607,1.3204184910235301,0.9789351901877722,WOW|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.6139166612232605,S-UNIWARD,WOW,0.3145947485654895,0.360311704466565,0.045716955901075496,WOW,S-UNIWARD,0.945707852404749,0.9304691435884138,0.015238708816335156,1.2721666300091403,0.360311704466565,0.945707852404749,0.9706220355516625,0.3145947485654895,0.9304691435884138,1.2202005457965737,0.39469350399810166,0.8421679861579549,1.2254764278790538,0.3982145956681209,0.8470968240708214,1.1207077743554668,0.3665181968398547,0.8820001364305425
COVER__TEST__2718.pgm,2718.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2718.pgm,0.008093289897373068,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.011331753531361453,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.01646617504750254,0.50048828125,0.548828125,0.50048828125,0.548828125,0.011115013721477563,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.016979992237318317,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6245157206120951,-0.7891535191918017,-0.7991188908940393,-0.6827570231787653,-0.8262412682907565,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,MiPOD,1,-0.6245157206120951,MiPOD,WOW,0.9958079828507594,1.0295550818709973,0.03374709902023787,HUGO,WOW,-0.8745791273953236,-0.9189816095251487,0.044402482129825116,3.635090402771388,1.0295550818709973,-0.9189816095251487,3.303875547470821,1.0708410267622959,-0.9472164865753351,3.298328326250285,1.0668973792124117,-0.9332201242265671,3.296240228752093,1.0711025851303073,-0.8745791273953236,3.0448958817553806,0.9958079828507594,-0.9651167385494461
COVER__TEST__7018.pgm,7018.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7018.pgm,0.008219693061967886,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.010489091259938018,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.06131153660205848,0.50048828125,0.548828125,0.50048828125,0.548828125,0.03155901917057399,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.19314738002256465,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6239784259302965,-0.7924626535265885,-0.6326523841210282,-0.606578095960883,-0.21371279914099775,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,"HILL,MiPOD",2,-0.21371279914099775,MiPOD,HILL,0.8096982502777437,0.9790783306815756,0.1693800804038319,HILL,HUGO,-0.8088556163130233,-0.8202152094515452,0.011359593138521973,3.5752087806452986,1.0125950006791813,-0.8964343570942802,3.243883275294343,1.0513965333447273,-0.922457724226061,3.0268344965743412,0.9790783306815756,-0.8088556163130233,3.1990941574653258,1.0395352839418552,-0.8202152094515452,2.4758255709873462,0.8096982502777437,-0.8301911382409819
COVER__TEST__5454.pgm,5454.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5454.pgm,0.009559399347091532,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.007665874688645945,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.011115013721477563,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01052971212461742,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.010693757736175492,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6182838132639402,-0.8035494236448478,-0.8189824643438495,-0.6849379875626155,-0.8480983080306844,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.6182838132639402,MiPOD,WOW,1.0031291545251337,1.030560981486902,0.027431826961768158,HUGO,WOW,-0.8734134519143422,-0.9166191881936113,0.04320573627926916,3.6386419718950926,1.030560981486902,-0.9166191881936113,3.320007047342381,1.0760695142272372,-0.9469482564327151,3.3204552049878955,1.0740546742419654,-0.9362466047852884,3.301761254277346,1.0728966244909965,-0.8734134519143422,3.0672819299341763,1.0031291545251337,-0.9674525076124009
COVER__TEST__7844.pgm,7844.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7844.pgm,0.009485713170795206,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009898063716023652,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.01191502196714824,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008445626941126032,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.008030813216260063,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6185970268671992,-0.7947836184074156,-0.8160128243759701,-0.6927037541050067,-0.8573572824113622,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.6185970268671992,MiPOD,WOW,1.0064535360479137,1.0314672105730809,0.02501367452516723,HUGO,WOW,-0.8756202720834573,-0.9153218859220997,0.03970161383864246,3.6418416303804793,1.0314672105730809,-0.9153218859220997,3.316596169288979,1.0749639919082556,-0.9448438315222164,3.3237605253593903,1.0751238333107396,-0.9356743827933471,3.3094428068465023,1.0753927201162092,-0.8756202720834573,3.0774469374280087,1.0064535360479137,-0.9676449929420322
COVER__TEST__193.pgm,193.pgm,COVER,0,<BOSSBASE_ROOT>\cover\193.pgm,0.440800220371398,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.4497249113694648,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3854324890103335,0.50048828125,0.548828125,0.50048828125,0.548828125,0.09009299396195182,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.8118252511041775,0.4921875,0.62451171875,0.4921875,0.62451171875,1.2147668105362397,0.9324162008897183,0.570488383374144,-0.3884674416417799,1.9374107092146677,MiPOD,ATTRIBUTED,mahalanobis_separated,"WOW,S-UNIWARD,HILL,MiPOD",4,1.9374107092146677,MiPOD,S-UNIWARD,0.5115770282321325,0.6867800167300877,0.17520298849795524,MiPOD,WOW,0.8486692274985679,0.8477885584148058,0.0008806690837620534,2.733770498737662,0.7742771149511298,0.8477885584148058,2.118928624379103,0.6867800167300877,0.8310023414670186,2.5182455770722547,0.8145670596250284,0.830764109110078,3.208353346890813,1.042544027553241,0.4481533181025219,1.5642561751768227,0.5115770282321325,0.8486692274985679
COVER__TEST__4261.pgm,4261.pgm,COVER,0,<BOSSBASE_ROOT>\cover\4261.pgm,0.5013160675173303,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5043982325001521,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5091847577076287,0.50048828125,0.548828125,0.50048828125,0.548828125,0.5125172204977212,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5127764539500035,0.4921875,0.62451171875,0.4921875,0.62451171875,1.4719980510694617,1.1471183066868258,1.0298582526573345,1.185579507644319,0.8976274427157617,WOW|S-UNIWARD,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.4719980510694617,S-UNIWARD,MiPOD,0.34114048358944804,0.3670423338133604,0.025901850223912337,WOW,S-UNIWARD,0.9481533277097285,0.9288641727477146,0.019289154962013888,1.3658459783665653,0.38684420805828273,0.9481533277097285,1.052523832964552,0.34114048358944804,0.9288641727477146,1.1954633227125737,0.3866918510797834,0.8486367194381611,1.2576367568542517,0.4086649903946657,0.8441571812199784,1.1223104352495223,0.3670423338133604,0.8866810523968246
COVER__TEST__5835.pgm,5835.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5835.pgm,0.09501305198790386,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.33753100002603487,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3729618496455532,0.50048828125,0.548828125,0.50048828125,0.548828125,6.868318245725358e-05,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3336117579383124,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.2550508732394242,0.49183076497904005,0.5241972241478877,-0.7239181162068388,0.2746774270891245,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,"WOW,S-UNIWARD,HILL,MiPOD",4,0.5241972241478877,HILL,MiPOD,0.6594050363382754,0.6628448610024833,0.003439824664207891,HILL,MiPOD,0.4687643545984573,0.3782378338639351,0.09052652073452216,3.2370890279584614,0.9168304195853253,0.24556431750627217,2.1437053650558244,0.6948105705584224,0.356832219410767,2.038559989183007,0.6594050363382754,0.4687643545984573,3.185598654953737,1.0351499641154336,-0.14679107329175878,2.0267899256353505,0.6628448610024833,0.3782378338639351
COVER__TEST__1367.pgm,1367.pgm,COVER,0,<BOSSBASE_ROOT>\cover\1367.pgm,0.4876200234767291,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.463899596803659,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.38658974681640196,0.50048828125,0.548828125,0.50048828125,0.548828125,0.07821887082692507,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.755276170890018,0.4921875,0.62451171875,0.4921875,0.62451171875,1.413781062212547,0.9880801837756035,0.5747841378899741,-0.43271307463829006,1.7407913350451945,WOW,ATTRIBUTED,cosine_tiebreaker,"WOW,S-UNIWARD,HILL,MiPOD",4,1.7407913350451945,MiPOD,S-UNIWARD,0.4866733450649916,0.6308657406310367,0.14419239556604513,WOW,S-UNIWARD,0.8800273021332157,0.8479890661608528,0.03203823597236288,2.3738172619380977,0.6723287056625005,0.8800273021332157,1.9464158004011762,0.6308657406310367,0.8479890661608528,2.3453321707799586,0.7586354355548227,0.8205269853306355,3.141207527767158,1.0207252111281813,0.4242032957478338,1.4881078377241672,0.4866733450649916,0.8338360645622602
COVER__TEST__7950.pgm,7950.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7950.pgm,0.3351332136704801,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.06500872992567673,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.009783876017655003,0.50048828125,0.548828125,0.50048828125,0.548828125,0.41040178079742345,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.2510963818818426,0.4921875,0.62451171875,0.4921875,0.62451171875,0.7656141257599114,-0.5783640586954547,-0.8239236630745055,0.8050745880912454,-0.012225941420827233,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,0.8050745880912454,HUGO,WOW,0.6692106903901759,0.7642477620014342,0.0950370716112583,HUGO,WOW,0.18847614178524638,0.01667600597992265,0.17180013580532372,2.698359469939483,0.7642477620014342,0.01667600597992265,2.848308102162403,0.9231840391172881,-0.1339601808358138,2.9752524054218434,0.9623932731550376,-0.284112991616889,2.0594471806887653,0.6692106903901759,0.18847614178524638,2.359050661515464,0.7715079831669561,-0.18112714210435152
COVER__TEST__4445.pgm,4445.pgm,COVER,0,<BOSSBASE_ROOT>\cover\4445.pgm,0.00881316650304586,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.012970386437368456,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.01124456072066409,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008745181682035148,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.013222821752305148,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6214557824134029,-0.7827186085576521,-0.8185015843671929,-0.6915875462825081,-0.8393048319528641,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.6214557824134029,MiPOD,WOW,1.000381171173812,1.0306353976906057,0.03025422651679377,HUGO,WOW,-0.8754784715651955,-0.9165014043768129,0.041022932811617396,3.6389047160966004,1.0306353976906057,-0.9165014043768129,3.304701020036974,1.0711085761531862,-0.9438898757567481,3.3180675100659647,1.0732823358927803,-0.9355418450640739,3.306754145071057,1.0745190481814089,-0.8754784715651955,3.0588793831242795,1.000381171173812,-0.9668564232752755
COVER__TEST__2596.pgm,2596.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2596.pgm,0.5131042981614454,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.572842259981366,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.6827852853797427,0.50048828125,0.548828125,0.50048828125,0.548828125,3.0517254099986865e-23,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.8033281311678119,0.4921875,0.62451171875,0.4921875,0.62451171875,1.5221056069459442,1.4158979697024598,1.6742654424705334,-0.724174045074131,1.9078664903201432,HILL|WOW,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,MiPOD",4,1.9078664903201432,MiPOD,HILL,0.3936589993409873,0.4301859441081834,0.03652694476719609,HILL,WOW,0.9131125740822847,0.8911650380865879,0.021947535995696876,2.0502378056084924,0.5806823264144874,0.8911650380865879,1.6936317866163506,0.5489342365592031,0.8702073891495455,1.3299259260100322,0.4301859441081834,0.9131125740822847,3.3101371349309607,1.075618339778182,0.418039412755092,1.2036965826261674,0.3936589993409873,0.8885763502783991
COVER__TEST__6476.pgm,6476.pgm,COVER,0,<BOSSBASE_ROOT>\cover\6476.pgm,0.433501758152721,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.49086863013744597,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4545024233825082,0.50048828125,0.548828125,0.50048828125,0.548828125,0.48262723542660363,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.49473591228121594,0.4921875,0.62451171875,0.4921875,0.62451171875,1.1837436557918657,1.0939875647125634,0.8268767878692117,1.074202752098752,0.834901046474446,S-UNIWARD|WOW,AMBIGUOUS,cosine_insufficient_separation,"WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,1.1837436557918657,S-UNIWARD,MiPOD,0.34491389201143074,0.3653742066658516,0.02046031465442083,S-UNIWARD,WOW,0.9385342260247865,0.9362590300130007,0.0022751960117858294,1.6144706477613329,0.4572613816335881,0.9362590300130007,1.0641659642468237,0.34491389201143074,0.9385342260247865,1.2855474930600004,0.4158310257602669,0.8452259412691012,1.2620988837477676,0.41011494407496335,0.8678742372544791,1.1172097797324283,0.3653742066658516,0.8894782666033008
COVER__TEST__6616.pgm,6616.pgm,COVER,0,<BOSSBASE_ROOT>\cover\6616.pgm,0.015845361188137366,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.00952248567033666,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.03403615299437095,0.50048828125,0.548828125,0.50048828125,0.548828125,0.009196552423046733,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.010448625445116808,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5915644358020747,-0.7962585132122768,-0.7338989271897465,-0.6899056381596884,-0.8489506253004641,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.5915644358020747,MiPOD,WOW,1.0034913218161559,1.0242201929545411,0.020728871138385285,HUGO,WOW,-0.8841805176190101,-0.9106854869701043,0.026504969351094254,3.6162543017783073,1.0242201929545411,-0.9106854869701043,3.3072280372484912,1.0719276244697908,-0.9471471239913933,3.265304801478805,1.0562153886565768,-0.9247432421549718,3.293352774952296,1.0701643163711223,-0.8841805176190101,3.0683893338834625,1.0034913218161559,-0.9619611789984288
COVER__TEST__4864.pgm,4864.pgm,COVER,0,<BOSSBASE_ROOT>\cover\4864.pgm,0.009303949868393646,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009783876017655003,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.009821792919693043,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008412977570977689,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.009746104052554064,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6193696377115524,-0.7952320334440158,-0.8237829150905196,-0.6928254129452195,-0.8513932700972183,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,,0,-0.6193696377115524,MiPOD,WOW,1.0045585767155416,1.0314209117257336,0.026862335010191973,HUGO,WOW,-0.8750338350598346,-0.9155860328488316,0.04055219778899699,3.6416781612289832,1.0314209117257336,-0.9155860328488316,3.3167568363218223,1.0750160667663866,-0.9447184073646194,3.3268339166790253,1.0761179711951085,-0.9362407295433622,3.3097019173836553,1.0754769172459444,-0.8750338350598346,3.0716526939929283,1.0045585767155416,-0.9675668950371523
COVER__TEST__6432.pgm,6432.pgm,COVER,0,<BOSSBASE_ROOT>\cover\6432.pgm,0.008881675100847034,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.010652510839726164,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.2551580174328434,0.50048828125,0.548828125,0.50048828125,0.548828125,0.005620036400026994,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.035678550877730524,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6211645768460894,-0.7918209049153212,0.08690802069109328,-0.7032325351070404,-0.7612269677252015,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,HILL,1,0.08690802069109328,HILL,MiPOD,0.9376391586126163,1.0255994245727529,0.08796026596013662,HILL,MiPOD,-0.649857740179128,-0.7453036433070018,0.09544590312787382,3.734955950048505,1.0578396828879615,-0.7883427911208855,3.3316296684726776,1.0798365990844025,-0.8510835250617804,2.8987247104651037,0.9376391586126163,-0.649857740179128,3.3392959359402417,1.0850933977147708,-0.8320184001203318,3.1359895863380323,1.0255994245727529,-0.7453036433070018
COVER__TEST__921.pgm,921.pgm,COVER,0,<BOSSBASE_ROOT>\cover\921.pgm,0.013795364421185227,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.02981654114380002,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.05127241813029474,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01672114370544215,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.04611974954758324,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6002782394803173,-0.716563767123946,-0.6699177093440588,-0.6618673316217079,-0.7249232481904047,UNKNOWN,UNKNOWN_OR_COVER,evidence_rejection,MiPOD,1,-0.6002782394803173,MiPOD,WOW,0.9599640832229306,1.0136497631941939,0.05368567997126328,HUGO,HILL,-0.8862636493706112,-0.9141560198143477,0.02789237044373649,3.5789328719183535,1.0136497631941939,-0.9202355294275572,3.2150154571116505,1.042039993239333,-0.9461029193887642,3.1638653497425357,1.0234031654631368,-0.9141560198143477,3.2474729936095064,1.0552558300378676,-0.8862636493706112,2.935295492681992,0.9599640832229306,-0.951756730348792
