image_id,kind,true_algo,path,WOW_score,S-UNIWARD_score
695,cover,COVER,${BOWS2_ROOT}/cover/695.pgm,0.5052987933158875,0.49462419748306274
6950,cover,COVER,${BOWS2_ROOT}/cover/6950.pgm,0.5052865743637085,0.49462956190109253
6951,cover,COVER,${BOWS2_ROOT}/cover/6951.pgm,0.5052268505096436,0.494627445936203
6952,cover,COVER,${BOWS2_ROOT}/cover/6952.pgm,0.5052390694618225,0.494625449180603
6953,cover,COVER,${BOWS2_ROOT}/cover/6953.pgm,0.5051738619804382,0.4946298897266388
6954,cover,COVER,${BOWS2_ROOT}/cover/6954.pgm,0.5051825046539307,0.4946262538433075
6955,cover,COVER,${BOWS2_ROOT}/cover/6955.pgm,0.5052554607391357,0.4946284592151642
6956,cover,COVER,${BOWS2_ROOT}/cover/6956.pgm,0.5051616430282593,0.49462729692459106
6957,cover,COVER,${BOWS2_ROOT}/cover/6957.pgm,0.5051813125610352,0.4946240782737732
6958,cover,COVER,${BOWS2_ROOT}/cover/6958.pgm,0.505242109298706,0.49462586641311646
6959,cover,COVER,${BOWS2_ROOT}/cover/6959.pgm,0.5053207874298096,0.49462810158729553
696,cover,COVER,${BOWS2_ROOT}/cover/696.pgm,0.5052048563957214,0.4946152865886688
6960,cover,COVER,${BOWS2_ROOT}/cover/6960.pgm,0.5053122043609619,0.49463126063346863
6961,cover,COVER,${BOWS2_ROOT}/cover/6961.pgm,0.5051902532577515,0.49462804198265076
6962,cover,COVER,${BOWS2_ROOT}/cover/6962.pgm,0.5052705407142639,0.4946350157260895
6963,cover,COVER,${BOWS2_ROOT}/cover/6963.pgm,0.5053099393844604,0.4946311116218567
6964,cover,COVER,${BOWS2_ROOT}/cover/6964.pgm,0.5052618980407715,0.49463021755218506
6965,cover,COVER,${BOWS2_ROOT}/cover/6965.pgm,0.5052143335342407,0.49462881684303284
6966,cover,COVER,${BOWS2_ROOT}/cover/6966.pgm,0.5052257180213928,0.494628369808197
6967,cover,COVER,${BOWS2_ROOT}/cover/6967.pgm,0.505173921585083,0.494627445936203
6968,cover,COVER,${BOWS2_ROOT}/cover/6968.pgm,0.5052319765090942,0.4946279227733612
6969,cover,COVER,${BOWS2_ROOT}/cover/6969.pgm,0.5052142143249512,0.4946310520172119
697,cover,COVER,${BOWS2_ROOT}/cover/697.pgm,0.5052973031997681,0.4946284294128418
6970,cover,COVER,${BOWS2_ROOT}/cover/6970.pgm,0.5051974058151245,0.4946291446685791
6971,cover,COVER,${BOWS2_ROOT}/cover/6971.pgm,0.5051953196525574,0.4946260452270508
6972,cover,COVER,${BOWS2_ROOT}/cover/6972.pgm,0.5052398443222046,0.4946272373199463
6973,cover,COVER,${BOWS2_ROOT}/cover/6973.pgm,0.5053198337554932,0.4946315586566925
6974,cover,COVER,${BOWS2_ROOT}/cover/6974.pgm,0.5052310228347778,0.49462753534317017
6975,cover,COVER,${BOWS2_ROOT}/cover/6975.pgm,0.5051928758621216,0.4946269392967224
6976,cover,COVER,${BOWS2_ROOT}/cover/6976.pgm,0.5051731467247009,0.49462512135505676
6977,cover,COVER,${BOWS2_ROOT}/cover/6977.pgm,0.5052335858345032,0.49463051557540894
6978,cover,COVER,${BOWS2_ROOT}/cover/6978.pgm,0.505290687084198,0.4946470558643341
6979,cover,COVER,${BOWS2_ROOT}/cover/6979.pgm,0.5052717924118042,0.4946250021457672
698,cover,COVER,${BOWS2_ROOT}/cover/698.pgm,0.5052955150604248,0.494619220495224
6980,cover,COVER,${BOWS2_ROOT}/cover/6980.pgm,0.5052418112754822,0.49462756514549255
6981,cover,COVER,${BOWS2_ROOT}/cover/6981.pgm,0.5052464008331299,0.49463605880737305
6982,cover,COVER,${BOWS2_ROOT}/cover/6982.pgm,0.5052753686904907,0.4946344196796417
6983,cover,COVER,${BOWS2_ROOT}/cover/6983.pgm,0.5052330493927002,0.49463069438934326
6984,cover,COVER,${BOWS2_ROOT}/cover/6984.pgm,0.5052496790885925,0.49462568759918213
6985,cover,COVER,${BOWS2_ROOT}/cover/6985.pgm,0.5052900314331055,0.49462124705314636
6986,cover,COVER,${BOWS2_ROOT}/cover/6986.pgm,0.5052263736724854,0.49462199211120605
6987,cover,COVER,${BOWS2_ROOT}/cover/6987.pgm,0.5052040219306946,0.4946255683898926
6988,cover,COVER,${BOWS2_ROOT}/cover/6988.pgm,0.5051856637001038,0.49462568759918213
6989,cover,COVER,${BOWS2_ROOT}/cover/6989.pgm,0.5052204132080078,0.49462008476257324
699,cover,COVER,${BOWS2_ROOT}/cover/699.pgm,0.5052856206893921,0.4946289360523224
6990,cover,COVER,${BOWS2_ROOT}/cover/6990.pgm,0.505213737487793,0.4946244955062866
6991,cover,COVER,${BOWS2_ROOT}/cover/6991.pgm,0.5053348541259766,0.4946287274360657
6992,cover,COVER,${BOWS2_ROOT}/cover/6992.pgm,0.5052906274795532,0.49462902545928955
6993,cover,COVER,${BOWS2_ROOT}/cover/6993.pgm,0.505208432674408,0.49463099241256714
6994,cover,COVER,${BOWS2_ROOT}/cover/6994.pgm,0.5052151679992676,0.4946303963661194
6995,cover,COVER,${BOWS2_ROOT}/cover/6995.pgm,0.5051936507225037,0.4946257174015045
6996,cover,COVER,${BOWS2_ROOT}/cover/6996.pgm,0.5052062273025513,0.4946258068084717
6997,cover,COVER,${BOWS2_ROOT}/cover/6997.pgm,0.5052060484886169,0.49462658166885376
6998,cover,COVER,${BOWS2_ROOT}/cover/6998.pgm,0.505219578742981,0.4946213364601135
6999,cover,COVER,${BOWS2_ROOT}/cover/6999.pgm,0.5052170157432556,0.4946299195289612
7,cover,COVER,${BOWS2_ROOT}/cover/7.pgm,0.5052635669708252,0.4946172833442688
70,cover,COVER,${BOWS2_ROOT}/cover/70.pgm,0.5052131414413452,0.49462834000587463
700,cover,COVER,${BOWS2_ROOT}/cover/700.pgm,0.5053083896636963,0.4946277141571045
7000,cover,COVER,${BOWS2_ROOT}/cover/7000.pgm,0.5052697658538818,0.49463850259780884
7001,cover,COVER,${BOWS2_ROOT}/cover/7001.pgm,0.5052741169929504,0.49463823437690735
7002,cover,COVER,${BOWS2_ROOT}/cover/7002.pgm,0.5052914619445801,0.49463900923728943
7003,cover,COVER,${BOWS2_ROOT}/cover/7003.pgm,0.505192756652832,0.49462488293647766
7004,cover,COVER,${BOWS2_ROOT}/cover/7004.pgm,0.5052411556243896,0.49461913108825684
7005,cover,COVER,${BOWS2_ROOT}/cover/7005.pgm,0.5052323937416077,0.49462923407554626
7006,cover,COVER,${BOWS2_ROOT}/cover/7006.pgm,0.5052119493484497,0.4946299195289612
7007,cover,COVER,${BOWS2_ROOT}/cover/7007.pgm,0.5052099823951721,0.4946311116218567
7008,cover,COVER,${BOWS2_ROOT}/cover/7008.pgm,0.5052351355552673,0.49462324380874634
7009,cover,COVER,${BOWS2_ROOT}/cover/7009.pgm,0.5051928162574768,0.4946325719356537
701,cover,COVER,${BOWS2_ROOT}/cover/701.pgm,0.5052526593208313,0.4946252405643463
7010,cover,COVER,${BOWS2_ROOT}/cover/7010.pgm,0.5052196383476257,0.4946294128894806
7011,cover,COVER,${BOWS2_ROOT}/cover/7011.pgm,0.5052179098129272,0.49462634325027466
7012,cover,COVER,${BOWS2_ROOT}/cover/7012.pgm,0.5052158832550049,0.4946247339248657
7013,cover,COVER,${BOWS2_ROOT}/cover/7013.pgm,0.5052013397216797,0.49462294578552246
7014,cover,COVER,${BOWS2_ROOT}/cover/7014.pgm,0.5052449107170105,0.4946269989013672
7015,cover,COVER,${BOWS2_ROOT}/cover/7015.pgm,0.5051794648170471,0.4946340024471283
7016,cover,COVER,${BOWS2_ROOT}/cover/7016.pgm,0.5052123069763184,0.49462664127349854
7017,cover,COVER,${BOWS2_ROOT}/cover/7017.pgm,0.5051963329315186,0.49463406205177307
7018,cover,COVER,${BOWS2_ROOT}/cover/7018.pgm,0.5052677989006042,0.49463146924972534
7019,cover,COVER,${BOWS2_ROOT}/cover/7019.pgm,0.5052560567855835,0.494620144367218
702,cover,COVER,${BOWS2_ROOT}/cover/702.pgm,0.5053238868713379,0.4946247637271881
7020,cover,COVER,${BOWS2_ROOT}/cover/7020.pgm,0.5051888823509216,0.49462562799453735
7021,cover,COVER,${BOWS2_ROOT}/cover/7021.pgm,0.5051883459091187,0.4946240186691284
7022,cover,COVER,${BOWS2_ROOT}/cover/7022.pgm,0.5051937699317932,0.4946342706680298
7023,cover,COVER,${BOWS2_ROOT}/cover/7023.pgm,0.5052253007888794,0.4946199357509613
7024,cover,COVER,${BOWS2_ROOT}/cover/7024.pgm,0.5051902532577515,0.49462974071502686
7025,cover,COVER,${BOWS2_ROOT}/cover/7025.pgm,0.5053545236587524,0.49462366104125977
7026,cover,COVER,${BOWS2_ROOT}/cover/7026.pgm,0.5053513646125793,0.4946257174015045
7027,cover,COVER,${BOWS2_ROOT}/cover/7027.pgm,0.5052255392074585,0.49462825059890747
7028,cover,COVER,${BOWS2_ROOT}/cover/7028.pgm,0.5052142143249512,0.4946303963661194
7029,cover,COVER,${BOWS2_ROOT}/cover/7029.pgm,0.5051968693733215,0.49462249875068665
703,cover,COVER,${BOWS2_ROOT}/cover/703.pgm,0.5053139925003052,0.4946230351924896
7030,cover,COVER,${BOWS2_ROOT}/cover/7030.pgm,0.5052065253257751,0.4946272373199463
7031,cover,COVER,${BOWS2_ROOT}/cover/7031.pgm,0.5053635835647583,0.49462562799453735
7032,cover,COVER,${BOWS2_ROOT}/cover/7032.pgm,0.5053435564041138,0.494625449180603
7033,cover,COVER,${BOWS2_ROOT}/cover/7033.pgm,0.5052962303161621,0.49462711811065674
7034,cover,COVER,${BOWS2_ROOT}/cover/7034.pgm,0.5053161382675171,0.4946303963661194
7035,cover,COVER,${BOWS2_ROOT}/cover/7035.pgm,0.5053063631057739,0.49462664127349854
7036,cover,COVER,${BOWS2_ROOT}/cover/7036.pgm,0.5051940679550171,0.4946279525756836
7037,cover,COVER,${BOWS2_ROOT}/cover/7037.pgm,0.5052012205123901,0.494629442691803
7038,cover,COVER,${BOWS2_ROOT}/cover/7038.pgm,0.5052719712257385,0.4946277141571045
7039,cover,COVER,${BOWS2_ROOT}/cover/7039.pgm,0.5052381157875061,0.4946292042732239
704,cover,COVER,${BOWS2_ROOT}/cover/704.pgm,0.5053141713142395,0.49462753534317017
7040,cover,COVER,${BOWS2_ROOT}/cover/7040.pgm,0.5052198171615601,0.4946247935295105
7041,cover,COVER,${BOWS2_ROOT}/cover/7041.pgm,0.5052348375320435,0.4946291446685791
7042,cover,COVER,${BOWS2_ROOT}/cover/7042.pgm,0.5052873492240906,0.4946194291114807
7043,cover,COVER,${BOWS2_ROOT}/cover/7043.pgm,0.5052355527877808,0.4946240186691284
7044,cover,COVER,${BOWS2_ROOT}/cover/7044.pgm,0.5052352547645569,0.4946254789829254
7045,cover,COVER,${BOWS2_ROOT}/cover/7045.pgm,0.5052004456520081,0.49462512135505676
7046,cover,COVER,${BOWS2_ROOT}/cover/7046.pgm,0.5052455067634583,0.49462366104125977
7047,cover,COVER,${BOWS2_ROOT}/cover/7047.pgm,0.5051943063735962,0.49462467432022095
7048,cover,COVER,${BOWS2_ROOT}/cover/7048.pgm,0.5052453279495239,0.494624525308609
7049,cover,COVER,${BOWS2_ROOT}/cover/7049.pgm,0.5052584409713745,0.49462512135505676
705,cover,COVER,${BOWS2_ROOT}/cover/705.pgm,0.5051745772361755,0.4946233332157135
7050,cover,COVER,${BOWS2_ROOT}/cover/7050.pgm,0.5052894353866577,0.49462223052978516
7051,cover,COVER,${BOWS2_ROOT}/cover/7051.pgm,0.505224347114563,0.49462735652923584
7052,cover,COVER,${BOWS2_ROOT}/cover/7052.pgm,0.5052590370178223,0.49462535977363586
7053,cover,COVER,${BOWS2_ROOT}/cover/7053.pgm,0.5052526593208313,0.4946262538433075
7054,cover,COVER,${BOWS2_ROOT}/cover/7054.pgm,0.5053213238716125,0.4946255683898926
7055,cover,COVER,${BOWS2_ROOT}/cover/7055.pgm,0.5052387714385986,0.4946252703666687
7056,cover,COVER,${BOWS2_ROOT}/cover/7056.pgm,0.5052577257156372,0.494625985622406
7057,cover,COVER,${BOWS2_ROOT}/cover/7057.pgm,0.5052805542945862,0.49462199211120605
7058,cover,COVER,${BOWS2_ROOT}/cover/7058.pgm,0.5052484273910522,0.4946303963661194
7059,cover,COVER,${BOWS2_ROOT}/cover/7059.pgm,0.5052913427352905,0.4946288466453552
706,cover,COVER,${BOWS2_ROOT}/cover/706.pgm,0.5052139163017273,0.49462220072746277
7060,cover,COVER,${BOWS2_ROOT}/cover/7060.pgm,0.5053510665893555,0.494621604681015
7061,cover,COVER,${BOWS2_ROOT}/cover/7061.pgm,0.5053391456604004,0.4946233928203583
7062,cover,COVER,${BOWS2_ROOT}/cover/7062.pgm,0.5053259134292603,0.49462854862213135
7063,cover,COVER,${BOWS2_ROOT}/cover/7063.pgm,0.5052191615104675,0.49462583661079407
7064,cover,COVER,${BOWS2_ROOT}/cover/7064.pgm,0.5052267909049988,0.49462467432022095
7065,cover,COVER,${BOWS2_ROOT}/cover/7065.pgm,0.5052250027656555,0.4946276545524597
7066,cover,COVER,${BOWS2_ROOT}/cover/7066.pgm,0.5051899552345276,0.4946279227733612
7067,cover,COVER,${BOWS2_ROOT}/cover/7067.pgm,0.5051997303962708,0.4946291148662567
7068,cover,COVER,${BOWS2_ROOT}/cover/7068.pgm,0.5052251815795898,0.4946303963661194
7069,cover,COVER,${BOWS2_ROOT}/cover/7069.pgm,0.5052628517150879,0.49463552236557007
707,cover,COVER,${BOWS2_ROOT}/cover/707.pgm,0.5053569078445435,0.4946267902851105
7070,cover,COVER,${BOWS2_ROOT}/cover/7070.pgm,0.5052222013473511,0.49462375044822693
7071,cover,COVER,${BOWS2_ROOT}/cover/7071.pgm,0.5051792860031128,0.4946286678314209
7072,cover,COVER,${BOWS2_ROOT}/cover/7072.pgm,0.5052094459533691,0.4946281909942627
7073,cover,COVER,${BOWS2_ROOT}/cover/7073.pgm,0.505212664604187,0.4946232736110687
7074,cover,COVER,${BOWS2_ROOT}/cover/7074.pgm,0.5052428245544434,0.49463140964508057
7075,cover,COVER,${BOWS2_ROOT}/cover/7075.pgm,0.5052527189254761,0.4946317672729492
7076,cover,COVER,${BOWS2_ROOT}/cover/7076.pgm,0.5052456855773926,0.4946293234825134
7077,cover,COVER,${BOWS2_ROOT}/cover/7077.pgm,0.5052507519721985,0.4946282207965851
7078,cover,COVER,${BOWS2_ROOT}/cover/7078.pgm,0.5051636695861816,0.4946301579475403
7079,cover,COVER,${BOWS2_ROOT}/cover/7079.pgm,0.5051823258399963,0.4946279525756836
708,cover,COVER,${BOWS2_ROOT}/cover/708.pgm,0.5052005648612976,0.49462461471557617
7080,cover,COVER,${BOWS2_ROOT}/cover/7080.pgm,0.5051888227462769,0.49462950229644775
7081,cover,COVER,${BOWS2_ROOT}/cover/7081.pgm,0.5053355693817139,0.4946273863315582
7082,cover,COVER,${BOWS2_ROOT}/cover/7082.pgm,0.505319356918335,0.4946293234825134
7083,cover,COVER,${BOWS2_ROOT}/cover/7083.pgm,0.5051936507225037,0.4946272075176239
7084,cover,COVER,${BOWS2_ROOT}/cover/7084.pgm,0.5052051544189453,0.49462610483169556
7085,cover,COVER,${BOWS2_ROOT}/cover/7085.pgm,0.5052134990692139,0.4946310520172119
7086,cover,COVER,${BOWS2_ROOT}/cover/7086.pgm,0.5052022337913513,0.49462205171585083
7087,cover,COVER,${BOWS2_ROOT}/cover/7087.pgm,0.5051842331886292,0.49462971091270447
7088,cover,COVER,${BOWS2_ROOT}/cover/7088.pgm,0.5051854848861694,0.4946291446685791
7089,cover,COVER,${BOWS2_ROOT}/cover/7089.pgm,0.505180835723877,0.4946289658546448
709,cover,COVER,${BOWS2_ROOT}/cover/709.pgm,0.5052715539932251,0.4946264326572418
7090,cover,COVER,${BOWS2_ROOT}/cover/7090.pgm,0.505189061164856,0.49462902545928955
7091,cover,COVER,${BOWS2_ROOT}/cover/7091.pgm,0.5052828788757324,0.4946255087852478
7092,cover,COVER,${BOWS2_ROOT}/cover/7092.pgm,0.5052268505096436,0.4946211576461792
7093,cover,COVER,${BOWS2_ROOT}/cover/7093.pgm,0.5052669048309326,0.49463018774986267
7094,cover,COVER,${BOWS2_ROOT}/cover/7094.pgm,0.5052891373634338,0.49462220072746277
7095,cover,COVER,${BOWS2_ROOT}/cover/7095.pgm,0.5051887035369873,0.4946250915527344
7096,cover,COVER,${BOWS2_ROOT}/cover/7096.pgm,0.5052776336669922,0.49462512135505676
7097,cover,COVER,${BOWS2_ROOT}/cover/7097.pgm,0.505211591720581,0.4946267902851105
7098,cover,COVER,${BOWS2_ROOT}/cover/7098.pgm,0.5052520036697388,0.49463313817977905
7099,cover,COVER,${BOWS2_ROOT}/cover/7099.pgm,0.5051864385604858,0.4946422874927521
71,cover,COVER,${BOWS2_ROOT}/cover/71.pgm,0.5051687359809875,0.494631290435791
710,cover,COVER,${BOWS2_ROOT}/cover/710.pgm,0.5052043199539185,0.4946271777153015
7100,cover,COVER,${BOWS2_ROOT}/cover/7100.pgm,0.5051714777946472,0.49462902545928955
7101,cover,COVER,${BOWS2_ROOT}/cover/7101.pgm,0.5051531195640564,0.4946327805519104
7102,cover,COVER,${BOWS2_ROOT}/cover/7102.pgm,0.505290687084198,0.49463096261024475
7103,cover,COVER,${BOWS2_ROOT}/cover/7103.pgm,0.505236029624939,0.49462562799453735
7104,cover,COVER,${BOWS2_ROOT}/cover/7104.pgm,0.5051875114440918,0.4946286678314209
7105,cover,COVER,${BOWS2_ROOT}/cover/7105.pgm,0.5052283406257629,0.49462592601776123
7106,cover,COVER,${BOWS2_ROOT}/cover/7106.pgm,0.505219578742981,0.4946301579475403
7107,cover,COVER,${BOWS2_ROOT}/cover/7107.pgm,0.5052353143692017,0.4946281611919403
7108,cover,COVER,${BOWS2_ROOT}/cover/7108.pgm,0.505226731300354,0.49462902545928955
7109,cover,COVER,${BOWS2_ROOT}/cover/7109.pgm,0.50522780418396,0.4946339726448059
711,cover,COVER,${BOWS2_ROOT}/cover/711.pgm,0.5052809715270996,0.4946276545524597
7110,cover,COVER,${BOWS2_ROOT}/cover/7110.pgm,0.5052129030227661,0.4946291148662567
7111,cover,COVER,${BOWS2_ROOT}/cover/7111.pgm,0.5053063631057739,0.49462658166885376
7112,cover,COVER,${BOWS2_ROOT}/cover/7112.pgm,0.5052268505096436,0.49462711811065674
7113,cover,COVER,${BOWS2_ROOT}/cover/7113.pgm,0.5053185224533081,0.4946284890174866
7114,cover,COVER,${BOWS2_ROOT}/cover/7114.pgm,0.5052719116210938,0.4946291446685791
7115,cover,COVER,${BOWS2_ROOT}/cover/7115.pgm,0.505325198173523,0.4946267008781433
7116,cover,COVER,${BOWS2_ROOT}/cover/7116.pgm,0.5052940845489502,0.494625061750412
7117,cover,COVER,${BOWS2_ROOT}/cover/7117.pgm,0.505217432975769,0.49462446570396423
7118,cover,COVER,${BOWS2_ROOT}/cover/7118.pgm,0.5052176117897034,0.49462568759918213
7119,cover,COVER,${BOWS2_ROOT}/cover/7119.pgm,0.5052090287208557,0.4946242570877075
712,cover,COVER,${BOWS2_ROOT}/cover/712.pgm,0.5053057670593262,0.49463754892349243
7120,cover,COVER,${BOWS2_ROOT}/cover/7120.pgm,0.5052513480186462,0.4946236312389374
7121,cover,COVER,${BOWS2_ROOT}/cover/7121.pgm,0.5052471160888672,0.4946255385875702
7122,cover,COVER,${BOWS2_ROOT}/cover/7122.pgm,0.5052217245101929,0.49462538957595825
7123,cover,COVER,${BOWS2_ROOT}/cover/7123.pgm,0.505225658416748,0.4946303367614746
7124,cover,COVER,${BOWS2_ROOT}/cover/7124.pgm,0.5051814317703247,0.4946221113204956
7125,cover,COVER,${BOWS2_ROOT}/cover/7125.pgm,0.5052913427352905,0.49462002515792847
7126,cover,COVER,${BOWS2_ROOT}/cover/7126.pgm,0.5052365064620972,0.49462443590164185
7127,cover,COVER,${BOWS2_ROOT}/cover/7127.pgm,0.5052432417869568,0.4946225583553314
7128,cover,COVER,${BOWS2_ROOT}/cover/7128.pgm,0.5052468776702881,0.494626522064209
7129,cover,COVER,${BOWS2_ROOT}/cover/7129.pgm,0.505189061164856,0.4946308434009552
713,cover,COVER,${BOWS2_ROOT}/cover/713.pgm,0.505301833152771,0.49462223052978516
7130,cover,COVER,${BOWS2_ROOT}/cover/7130.pgm,0.505203127861023,0.49462416768074036
7131,cover,COVER,${BOWS2_ROOT}/cover/7131.pgm,0.5052175521850586,0.4946329593658447
7132,cover,COVER,${BOWS2_ROOT}/cover/7132.pgm,0.5051866173744202,0.49462977051734924
7133,cover,COVER,${BOWS2_ROOT}/cover/7133.pgm,0.5052279233932495,0.4946332573890686
7134,cover,COVER,${BOWS2_ROOT}/cover/7134.pgm,0.5051659941673279,0.49462825059890747
7135,cover,COVER,${BOWS2_ROOT}/cover/7135.pgm,0.5051880478858948,0.4946267008781433
7136,cover,COVER,${BOWS2_ROOT}/cover/7136.pgm,0.505199670791626,0.4946227967739105
7137,cover,COVER,${BOWS2_ROOT}/cover/7137.pgm,0.5051949620246887,0.49462687969207764
7138,cover,COVER,${BOWS2_ROOT}/cover/7138.pgm,0.5051978230476379,0.49462682008743286
7139,cover,COVER,${BOWS2_ROOT}/cover/7139.pgm,0.5051987171173096,0.4946279525756836
714,cover,COVER,${BOWS2_ROOT}/cover/714.pgm,0.5053344368934631,0.4946255683898926
7140,cover,COVER,${BOWS2_ROOT}/cover/7140.pgm,0.5051994323730469,0.494625985622406
7141,cover,COVER,${BOWS2_ROOT}/cover/7141.pgm,0.5051908493041992,0.4946247339248657
7142,cover,COVER,${BOWS2_ROOT}/cover/7142.pgm,0.5052335262298584,0.494623601436615
7143,cover,COVER,${BOWS2_ROOT}/cover/7143.pgm,0.5052616596221924,0.4946294128894806
7144,cover,COVER,${BOWS2_ROOT}/cover/7144.pgm,0.5052881240844727,0.4946209788322449
7145,cover,COVER,${BOWS2_ROOT}/cover/7145.pgm,0.5053054094314575,0.49462592601776123
7146,cover,COVER,${BOWS2_ROOT}/cover/7146.pgm,0.505186140537262,0.4946238398551941
7147,cover,COVER,${BOWS2_ROOT}/cover/7147.pgm,0.505281925201416,0.494628369808197
7148,cover,COVER,${BOWS2_ROOT}/cover/7148.pgm,0.5052701830863953,0.4946388602256775
7149,cover,COVER,${BOWS2_ROOT}/cover/7149.pgm,0.5052332878112793,0.4946255683898926
715,cover,COVER,${BOWS2_ROOT}/cover/715.pgm,0.5052943825721741,0.4946324825286865
7150,cover,COVER,${BOWS2_ROOT}/cover/7150.pgm,0.5052673816680908,0.4946238398551941
7151,cover,COVER,${BOWS2_ROOT}/cover/7151.pgm,0.5051928162574768,0.49462589621543884
7152,cover,COVER,${BOWS2_ROOT}/cover/7152.pgm,0.5052101612091064,0.4946228861808777
7153,cover,COVER,${BOWS2_ROOT}/cover/7153.pgm,0.5051665306091309,0.4946298599243164
7154,cover,COVER,${BOWS2_ROOT}/cover/7154.pgm,0.5053024291992188,0.4946237802505493
7155,cover,COVER,${BOWS2_ROOT}/cover/7155.pgm,0.5052061676979065,0.49463385343551636
7156,cover,COVER,${BOWS2_ROOT}/cover/7156.pgm,0.5052396059036255,0.4946189522743225
7157,cover,COVER,${BOWS2_ROOT}/cover/7157.pgm,0.5051693916320801,0.49463242292404175
7158,cover,COVER,${BOWS2_ROOT}/cover/7158.pgm,0.5051753520965576,0.4946292042732239
7159,cover,COVER,${BOWS2_ROOT}/cover/7159.pgm,0.5051946043968201,0.49462395906448364
716,cover,COVER,${BOWS2_ROOT}/cover/716.pgm,0.5052556991577148,0.4946279525756836
7160,cover,COVER,${BOWS2_ROOT}/cover/7160.pgm,0.5051834583282471,0.4946243166923523
7161,cover,COVER,${BOWS2_ROOT}/cover/7161.pgm,0.5051908493041992,0.4946233630180359
7162,cover,COVER,${BOWS2_ROOT}/cover/7162.pgm,0.5051888227462769,0.49462777376174927
7163,cover,COVER,${BOWS2_ROOT}/cover/7163.pgm,0.5052505135536194,0.4946293234825134
7164,cover,COVER,${BOWS2_ROOT}/cover/7164.pgm,0.5052739381790161,0.49462950229644775
7165,cover,COVER,${BOWS2_ROOT}/cover/7165.pgm,0.5051895976066589,0.4946315288543701
7166,cover,COVER,${BOWS2_ROOT}/cover/7166.pgm,0.5051915645599365,0.4946269392967224
7167,cover,COVER,${BOWS2_ROOT}/cover/7167.pgm,0.5052201747894287,0.49462607502937317
7168,cover,COVER,${BOWS2_ROOT}/cover/7168.pgm,0.5051976442337036,0.49462589621543884
7169,cover,COVER,${BOWS2_ROOT}/cover/7169.pgm,0.5051942467689514,0.49462634325027466
717,cover,COVER,${BOWS2_ROOT}/cover/717.pgm,0.5052347779273987,0.4946224093437195
7170,cover,COVER,${BOWS2_ROOT}/cover/7170.pgm,0.5051813125610352,0.4946315884590149
7171,cover,COVER,${BOWS2_ROOT}/cover/7171.pgm,0.5051794648170471,0.4946329891681671
7172,cover,COVER,${BOWS2_ROOT}/cover/7172.pgm,0.5051688551902771,0.49462878704071045
7173,cover,COVER,${BOWS2_ROOT}/cover/7173.pgm,0.5051613450050354,0.4946274161338806
7174,cover,COVER,${BOWS2_ROOT}/cover/7174.pgm,0.5052815675735474,0.4946216344833374
7175,cover,COVER,${BOWS2_ROOT}/cover/7175.pgm,0.5052186250686646,0.49462687969207764
7176,cover,COVER,${BOWS2_ROOT}/cover/7176.pgm,0.5052485466003418,0.4946278929710388
7177,cover,COVER,${BOWS2_ROOT}/cover/7177.pgm,0.5051872730255127,0.49462491273880005
7178,cover,COVER,${BOWS2_ROOT}/cover/7178.pgm,0.505288302898407,0.49462825059890747
7179,cover,COVER,${BOWS2_ROOT}/cover/7179.pgm,0.5051999688148499,0.4946260452270508
718,cover,COVER,${BOWS2_ROOT}/cover/718.pgm,0.5052046775817871,0.4946250319480896
7180,cover,COVER,${BOWS2_ROOT}/cover/7180.pgm,0.5052583813667297,0.49462974071502686
7181,cover,COVER,${BOWS2_ROOT}/cover/7181.pgm,0.5052750706672668,0.4946258068084717
7182,cover,COVER,${BOWS2_ROOT}/cover/7182.pgm,0.5052690505981445,0.49462777376174927
7183,cover,COVER,${BOWS2_ROOT}/cover/7183.pgm,0.5052889585494995,0.49462562799453735
7184,cover,COVER,${BOWS2_ROOT}/cover/7184.pgm,0.5052186250686646,0.49462616443634033
7185,cover,COVER,${BOWS2_ROOT}/cover/7185.pgm,0.5051845908164978,0.49463194608688354
7186,cover,COVER,${BOWS2_ROOT}/cover/7186.pgm,0.5052223205566406,0.49462294578552246
7187,cover,COVER,${BOWS2_ROOT}/cover/7187.pgm,0.5052170753479004,0.4946230351924896
7188,cover,COVER,${BOWS2_ROOT}/cover/7188.pgm,0.5052279233932495,0.49462199211120605
7189,cover,COVER,${BOWS2_ROOT}/cover/7189.pgm,0.5051602125167847,0.494626522064209
719,cover,COVER,${BOWS2_ROOT}/cover/719.pgm,0.5051901340484619,0.4946315884590149
7190,cover,COVER,${BOWS2_ROOT}/cover/7190.pgm,0.5051426887512207,0.49463632702827454
7191,cover,COVER,${BOWS2_ROOT}/cover/7191.pgm,0.5051684379577637,0.4946326017379761
7192,cover,COVER,${BOWS2_ROOT}/cover/7192.pgm,0.505159854888916,0.4946310818195343
7193,cover,COVER,${BOWS2_ROOT}/cover/7193.pgm,0.5051348209381104,0.49463751912117004
7194,cover,COVER,${BOWS2_ROOT}/cover/7194.pgm,0.5051748752593994,0.4946233034133911
7195,cover,COVER,${BOWS2_ROOT}/cover/7195.pgm,0.5051760673522949,0.49462494254112244
7196,cover,COVER,${BOWS2_ROOT}/cover/7196.pgm,0.5051769614219666,0.49462461471557617
