sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_distance_eff,top2_distance_eff,distance_separation,max_z_evidence,top1_range_membership,D_WOW,Deff_WOW,G_WOW,D_S-UNIWARD,Deff_S-UNIWARD,G_S-UNIWARD,D_HILL,Deff_HILL,G_HILL,D_HUGO,Deff_HUGO,G_HUGO,D_MiPOD,Deff_MiPOD,G_MiPOD
COVER__TEST__7662.pgm,7662.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7662.pgm,0.015723990527735578,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.20721471842401046,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.7375364170002107,0.50048828125,0.548828125,0.50048828125,0.548828125,0.017110889211844046,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.016403032516163058,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.592080339106943,-0.019921210225172938,1.877502283623902,-0.6604150528772312,-0.8282473391033129,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,3.1402877847336907,3.3189653304652222,0.1786775457315315,1.877502283623902,0.8280280138639282,4.89012881868751,4.765842704653869,0.6214305701682049,3.9944206468801524,3.845983592638322,0.7421852712091531,3.3058933875064764,3.1402877847336907,0.8280280138639282,3.972858945273946,3.852846406811597,0.6000626923117444,3.4432448102972617,3.3189653304652222,0.6213973991601969
COVER__TEST__7807.pgm,7807.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7807.pgm,0.007725534397423479,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.008544330693441928,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.008881675100847034,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008511303026562552,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.008030813216260063,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6260789178228493,-0.8000997273363141,-0.8272726434332819,-0.6924590303523702,-0.8573572824113622,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.355677869326454,4.3840260153199155,0.028348145993461138,-0.6260789178228493,0.5949245261889848,5.914379647434599,5.791083665389366,0.6164799102261626,4.901552384556995,4.779860708126634,0.608458382151805,4.630214401102476,4.5078858140865465,0.6116429350796493,4.474662774564251,4.355677869326454,0.5949245261889848,4.507269343588713,4.3840260153199155,0.6162166413439856
COVER__TEST__9556.pgm,9556.pgm,COVER,0,<BOSSBASE_ROOT>\cover\9556.pgm,0.011732463956348185,0.491455078125,0.51220703125,0.491455078125,0.51220703125,4.365877959387133e-05,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.13050689140308577,0.50048828125,0.548828125,0.50048828125,0.548828125,0.017375664509219565,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.1427091316026025,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6090468921670584,-0.833481861855468,-0.37579841752666354,-0.6594284410237916,-0.3890850032684522,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HILL,3.869386024617126,3.9777622588761536,0.10837623425902754,-0.37579841752666354,0.7050557731856092,5.53039193657049,5.406600925098611,0.6189550573593968,4.532668185068619,4.412006585279559,0.6033079989453006,4.1159116959618745,3.9777622588761536,0.6907471854286039,4.117373238613824,3.997328919588747,0.6002215951253866,4.010397179254248,3.869386024617126,0.7050557731856092
COVER__TEST__2091.pgm,2091.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2091.pgm,0.012288597529701977,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.013480102975266339,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.07626996618067049,0.50048828125,0.548828125,0.50048828125,0.548828125,0.02527489813024264,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.012007350547633841,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.606682967084245,-0.7807169519583631,-0.5771265185143397,-0.6299941335153497,-0.843530987120701,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.206982138446018,4.21210688436381,0.005124745917791884,-0.5771265185143397,0.6049816614160232,5.765811066396277,5.641951191439966,0.6192993747815564,4.759409429534445,4.637115625941762,0.6114690179634167,4.445695929295842,4.314839723914247,0.6542810269079758,4.327978470729223,4.206982138446018,0.6049816614160232,4.335841270035273,4.21210688436381,0.6186719283573148
COVER__TEST__848.pgm,848.pgm,COVER,0,<BOSSBASE_ROOT>\cover\848.pgm,0.503997717543768,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5038851909677708,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4978618752155647,0.50048828125,0.548828125,0.50048828125,0.548828125,0.49565898358858745,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5028838791528037,0.4921875,0.62451171875,0.4921875,0.62451171875,1.483396787028872,1.1451035928357989,0.9878275803711459,1.122761954316995,0.8632312711390737,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,1.0718441673344774,1.133519864380143,0.061675697045665556,1.483396787028872,0.9985152006247238,2.0265826824670974,1.8265826824670974,1.0,1.2715472074594223,1.0718441673344774,0.9985152006247238,1.598882160523394,1.3994067525329181,0.9973770399523798,1.6148663021476226,1.421198502391528,0.9683389987804732,1.333519864380143,1.133519864380143,1.0
COVER__TEST__6188.pgm,6188.pgm,COVER,0,<BOSSBASE_ROOT>\cover\6188.pgm,0.008030813216260063,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.007518718061432194,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.008380453351026062,0.50048828125,0.548828125,0.50048828125,0.548828125,0.011029470022501837,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.010091315485195006,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6247812866571071,-0.8041273076491736,-0.8291331844328198,-0.683075778093718,-0.850192980798348,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.348007740474506,4.379096732733353,0.031088992258847092,-0.6247812866571071,0.596424533337507,5.911031906564965,5.787698279122087,0.6166681372143874,4.898425504584604,4.776858572694078,0.607834659452631,4.626417557135211,4.504150268504393,0.6113364431540891,4.467292647142007,4.348007740474506,0.596424533337507,4.5025942659646905,4.379096732733353,0.6174876661566896
COVER__TEST__1826.pgm,1826.pgm,COVER,0,<BOSSBASE_ROOT>\cover\1826.pgm,0.009412589587609823,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.024750971173211154,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.780662495082397,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008847355082930386,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9818752792555313,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6189078490881895,-0.7364562579632775,2.037586790032176,-0.6912068253866063,2.5286693112290037,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,2.5758077876616996,2.7044171530781216,0.12860936541642198,2.5286693112290037,0.7930774697849035,4.659668523355273,4.536164358625139,0.6175208236506695,4.048099931571431,3.9244199737299614,0.6183997892073488,2.7344232816186804,2.5758077876616996,0.7930774697849035,4.030326373793657,3.9113014767144842,0.5951244853958639,2.8443207799446464,2.7044171530781216,0.699518134332623
COVER__TEST__5048.pgm,5048.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5048.pgm,0.01704531725343583,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.10706346207954626,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.01704531725343583,0.50048828125,0.548828125,0.50048828125,0.548828125,0.014281933925111153,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.024987794590900315,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5864638513796547,-0.41321514574417745,-0.7969691082497574,-0.670956371672477,-0.7983983912488787,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.145906761610974,4.16278895830511,0.016882196694135487,-0.41321514574417745,0.5983675406705794,5.6777800071530375,5.553329562011657,0.6222522257069023,4.6129964646356765,4.478705377649812,0.6714554349293228,4.415950437061712,4.292619115823603,0.6166566061905414,4.26558026974509,4.145906761610974,0.5983675406705794,4.288139940618575,4.16278895830511,0.6267549115673271
COVER__TEST__5463.pgm,5463.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5463.pgm,0.008219693061967886,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009055264186722086,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.008187909901696235,0.50048828125,0.548828125,0.50048828125,0.548828125,0.00912563738918052,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.007518718061432194,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6239784259302965,-0.7980932917538239,-0.8298479079694552,-0.6901698834034593,-0.8591378211659477,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.354543386605773,4.384297890511611,0.029754503905838448,-0.6239784259302965,0.5952901210558336,5.913618783300761,5.790261858421222,0.6167846243976918,4.90072607884823,4.778972210177831,0.6087693433519948,4.630716574834644,4.508472825703059,0.6112187456579277,4.473601410816939,4.354543386605773,0.5952901210558336,4.507478122626133,4.384297890511611,0.6159011605726106
COVER__TEST__9228.pgm,9228.pgm,COVER,0,<BOSSBASE_ROOT>\cover\9228.pgm,0.01238378463726033,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009303949868393646,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.011687257995694434,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008445626941126032,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.009055264186722086,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6062783607056719,-0.7971167032014503,-0.8168582869028034,-0.6927037541050067,-0.8537952985927622,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.344695818452887,4.368442777650239,0.023746959197351813,-0.6062783607056719,0.5948854551580048,5.89520113333524,5.7713294679545495,0.6193583269034509,4.885479991558165,4.76369584067872,0.6089207543972263,4.614289574778438,4.4916173028784465,0.6133613594999574,4.4636729094844885,4.344695818452887,0.5948854551580048,4.491812427360298,4.368442777650239,0.6168482485502936
COVER__TEST__7912.pgm,7912.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7912.pgm,0.008544330693441928,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.008315778477474129,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.007345826574477061,0.50048828125,0.548828125,0.50048828125,0.548828125,0.007937994101407319,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.010489091259938018,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6225985073700149,-0.8009972517785476,-0.8329737311323131,-0.6945953073647936,-0.8488099269344558,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.354954884724995,4.381671492046604,0.02671660732160941,-0.6225985073700149,0.5945835484004711,5.912068717371418,5.788671739690989,0.616984888402143,4.899648967088997,4.777985100382841,0.6083193335307806,4.628686364088885,4.506545511050677,0.6107042651910387,4.473871594405089,4.354954884724995,0.5945835484004711,4.505218159376431,4.381671492046604,0.6177333366491353
COVER__TEST__2003.pgm,2003.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2003.pgm,0.5131957875690406,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5069728145231626,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5092533989147154,0.50048828125,0.548828125,0.50048828125,0.548828125,0.06903792817479,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5144917896305108,0.4921875,0.62451171875,0.4921875,0.62451171875,1.5224944957233681,1.157228689053509,1.03011304962113,-0.46692331606235793,0.9035916109518254,S-UNIWARD|HILL,AMBIGUOUS,S-UNIWARD,HILL,1.3697753990350479,1.4312323991245524,0.0614570000895045,1.5224944957233681,1.0,2.2202790894142446,2.0204767429463604,0.9990117323394206,1.5697753990350478,1.3697753990350479,1.0,1.6312323991245523,1.4312323991245524,1.0,2.9698645914591815,2.8434555179190553,0.6320453677006312,1.6400831023186153,1.4400831023186154,1.0
COVER__TEST__7483.pgm,7483.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7483.pgm,0.21370518580391829,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.22815650216092537,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.22118241879945827,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4034493296580782,0.52783203125,0.54833984375,0.52783203125,0.54833984375,8.764247451323235e-08,0.4921875,0.62451171875,0.4921875,0.62451171875,0.2494669722994994,0.06231716444234969,-0.03920979894430053,0.7791682034227033,-0.8852798627692499,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,2.682873658226346,3.215675236740911,0.5328015785145648,0.7791682034227033,0.8830418346932523,4.523540863123811,4.37204361293331,0.7574862509525078,3.553589306706337,3.402010938217506,0.7578918424441541,3.514161765275703,3.362900056985591,0.7563085414505593,2.8594820251649966,2.682873658226346,0.8830418346932523,3.3379327951829554,3.215675236740911,0.611287792210223
COVER__TEST__3223.pgm,3223.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3223.pgm,0.07172112432623752,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.3193336122608629,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3986990534615587,0.50048828125,0.548828125,0.50048828125,0.548828125,0.2668346285944962,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5141030086808419,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.35405653422558503,0.42036963197323857,0.6197340258334612,0.2701113361112471,0.9022398318119453,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HILL,1.7490744524827189,1.9408012966527328,0.19172684417001395,0.9022398318119453,1.0,3.850134499798002,3.718690170221873,0.657221647880644,2.6473007088454295,2.4812522137105484,0.8302424756744042,2.1214452777056336,1.9408012966527328,0.9032199052645044,2.241084644610882,2.087028060550365,0.7702829203025845,1.9490744524827188,1.7490744524827189,1.0
COVER__TEST__566.pgm,566.pgm,COVER,0,<BOSSBASE_ROOT>\cover\566.pgm,0.011552670335220809,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.00881316650304586,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.00952248567033666,0.50048828125,0.548828125,0.50048828125,0.548828125,0.007489624898808396,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.011375600238837661,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.609811130600192,-0.7990440092412369,-0.8248939471019703,-0.6962660310855718,-0.8457275630840315,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.34804117445421,4.370826597663897,0.022785423209687572,-0.609811130600192,0.5943170152060996,5.8990716691146625,5.7753029124763,0.6188437831918115,4.888732886942409,4.767008491033806,0.6086219795430144,4.617489548107006,4.495082546517805,0.6120350079460036,4.46690457749543,4.34804117445421,0.5943170152060996,4.494482838785524,4.370826597663897,0.6182812056081353
COVER__TEST__5764.pgm,5764.pgm,COVER,0,<BOSSBASE_ROOT>\cover\5764.pgm,0.008847355082930386,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.007999754508377905,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.011642224164666006,0.50048828125,0.548828125,0.50048828125,0.548828125,0.010368156650788152,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.008881675100847034,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6213104589777984,-0.8022382777532665,-0.8170254530104685,-0.6855399793158037,-0.8543988623872244,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.345598060054227,4.373945490347483,0.02834743029325537,-0.6213104589777984,0.596030240208422,5.905103725089045,5.78166934944883,0.6171718782010787,4.8933664180270435,4.771740993944224,0.608127120414096,4.6200591958949735,4.497392448272956,0.6133337381100875,4.464804108095912,4.345598060054227,0.596030240208422,4.497293726291475,4.373945490347483,0.6167411797199632
COVER__TEST__7617.pgm,7617.pgm,COVER,0,<BOSSBASE_ROOT>\cover\7617.pgm,0.5240749966728956,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.550939597283781,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.3288526557668903,0.50048828125,0.548828125,0.50048828125,0.548828125,0.09252365778158943,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.7047700816941601,0.4921875,0.62451171875,0.4921875,0.62451171875,1.568738125876252,1.3298862238183091,0.3604633804008184,-0.37941024574793425,1.5651832506726633,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,1.3701417717227549,1.5859081204418555,0.2157663487191006,1.568738125876252,0.9814609669940934,2.290678063420966,2.0930376271998345,0.9882021811056573,1.5664339651215735,1.3701417717227549,0.9814609669940934,1.9343268257428303,1.765869620778026,0.8422860248240217,2.959842922559546,2.830429902839534,0.6470650986000615,1.7704836960691728,1.5859081204418555,0.9228778781365871
COVER__TEST__784.pgm,784.pgm,COVER,0,<BOSSBASE_ROOT>\cover\784.pgm,0.2752271140844566,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.542742107426404,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.485294769432251,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9477691428985743,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.954137335843458,0.4921875,0.62451171875,0.4921875,0.62451171875,0.5109747042070832,1.2976946850891689,0.9411783366706544,2.8074253147478094,2.4322253539837977,HUGO|RANGE_WEAK,AMBIGUOUS,HUGO,MiPOD,1.268193974132669,2.2609048577392055,0.9927108836065364,2.8074253147478094,0.6707027074388479,3.429703776081671,3.2685934472550846,0.8055516441329318,2.752601375926049,2.554693465900277,0.9895395501288594,2.765962982492206,2.568978717043324,0.9849213272444107,1.4023345156204388,1.268193974132669,0.6707027074388479,2.4047434450548484,2.2609048577392055,0.7191929365782143
COVER__TEST__8284.pgm,8284.pgm,COVER,0,<BOSSBASE_ROOT>\cover\8284.pgm,0.014172366191301682,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.3250918718866066,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.43386152650801,0.50048828125,0.548828125,0.50048828125,0.548828125,0.07463503889650006,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6806663877391372,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5986757396792913,0.4429823147553664,0.7502575371763694,-0.4460672322894776,1.4813754645396107,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.9500091635104129,2.0284964265875054,0.07848726307709253,1.4813754645396107,0.9453929016173035,4.071088188217384,3.946994770008533,0.6204670910442572,2.918555096140859,2.7515476924880122,0.8350370182642324,2.2156052913197177,2.0284964265875054,0.9355443236610622,2.9597578107340685,2.8326392278642416,0.6355929143491337,2.1390877438338736,1.9500091635104129,0.9453929016173035
COVER__TEST__361.pgm,361.pgm,COVER,0,<BOSSBASE_ROOT>\cover\361.pgm,0.009268013380914325,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.008445626941126032,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.00714910196654636,0.50048828125,0.548828125,0.50048828125,0.548828125,0.010652510839726164,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.01971912810734659,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6195223908777177,-0.8004873369242088,-0.8337039751785936,-0.6844804121425732,-0.8167173789809661,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.332860706624862,4.3581592421089255,0.025298535484063578,-0.6195223908777177,0.5961997480029426,5.894171804827048,5.7706854945698645,0.6174315512859161,4.881033451024771,4.7593537854267325,0.608398327990193,4.6079654510444765,4.485848623754389,0.6105841364504345,4.452100656225451,4.332860706624862,0.5961997480029426,4.482851528651081,4.3581592421089255,0.6234614327107768
COVER__TEST__2108.pgm,2108.pgm,COVER,0,<BOSSBASE_ROOT>\cover\2108.pgm,0.025083140936028623,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.06916356453554356,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.446645557198961,0.50048828125,0.548828125,0.50048828125,0.548828125,0.7220372952170433,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6530162847847695,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5522979352672233,-0.562048025179861,0.7977120086719922,1.9662980690079357,1.3852369258044037,HUGO,ATTRIBUTED,HUGO,MiPOD,1.7401745963397572,2.507309475765234,0.7671348794254769,1.9662980690079357,0.8405511667144915,4.541023643765192,4.415568856935093,0.6272739341504956,3.664049895124801,3.5347531855667715,0.6464835477901467,2.962774332031936,2.7732581067311863,0.9475811265037484,1.9082848296826556,1.7401745963397572,0.8405511667144915,2.7016890470485544,2.507309475765234,0.9718978564166004
COVER__TEST__9868.pgm,9868.pgm,COVER,0,<BOSSBASE_ROOT>\cover\9868.pgm,0.03403615299437095,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.6410853826981666,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.8334601905326321,0.50048828125,0.548828125,0.50048828125,0.548828125,0.006718870000837655,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.022499969377003774,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5142418804172815,1.6838886798048245,2.2335724532667953,-0.6991380358608363,-0.8070484813077599,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,2.9935389614110997,3.2101607922485913,0.21662183083749165,2.2335724532667953,0.7522909971919974,4.456673938359876,4.330090910268005,0.632915140459355,3.423619186892844,3.244247781561245,0.8968570266579936,3.143997160849499,2.9935389614110997,0.7522909971919974,3.9871055775405635,3.8683337537523146,0.5938591189412449,3.335200310821988,3.2101607922485913,0.6251975928669834
COVER__TEST__3556.pgm,3556.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3556.pgm,0.011115013721477563,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.017848738449988986,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.013020490113842825,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008511303026562552,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.02076473876293561,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6116714524661202,-0.763561322549261,-0.8119093136816655,-0.6924590303523702,-0.8130818236023771,UNKNOWN,UNKNOWN_OR_COVER,HUGO,MiPOD,4.311661847233967,4.32850599515922,0.01684414792525235,-0.6116714524661202,0.5949245261889848,5.8630921124376005,5.7393775121623465,0.6185730013762722,4.846733530413715,4.723904301083932,0.614146146648915,4.576987378489372,4.454151446902544,0.6141796579341403,4.430646752471764,4.311661847233967,0.5949245261889848,4.453328729471758,4.32850599515922,0.6241136715626903
COVER__TEST__3907.pgm,3907.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3907.pgm,0.5145146585565772,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.5192166041353371,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.523755295183565,0.50048828125,0.548828125,0.50048828125,0.548828125,0.5092076381485986,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5244251232755824,0.4921875,0.62451171875,0.4921875,0.62451171875,1.5281005449852947,1.2053100449745624,1.0839442582406242,1.1732472651430559,0.9381294997612268,S-UNIWARD|MiPOD,AMBIGUOUS,S-UNIWARD,MiPOD,1.003791187099129,1.088480606646081,0.08468941954695208,1.5281005449852947,1.0,1.9167107372779733,1.7171717306342889,0.9976950332184223,1.203791187099129,1.003791187099129,1.0,1.5484883573807926,1.3484883573807926,1.0,1.6156612079318067,1.4193516140915363,0.9815479692013516,1.288480606646081,1.088480606646081,1.0
COVER__TEST__4772.pgm,4772.pgm,COVER,0,<BOSSBASE_ROOT>\cover\4772.pgm,0.02551660344798049,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.06233103588192476,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.25945019647017975,0.50048828125,0.548828125,0.50048828125,0.548828125,0.07751765647688268,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.007431773334291191,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.550455441029224,-0.5888793619180209,0.10284063949539284,-0.43532595581116096,-0.859440125248933,UNKNOWN,UNKNOWN_OR_COVER,MiPOD,HILL,3.7616016113179347,3.796055811254303,0.03445419993636811,0.10284063949539284,0.6158476135421085,5.355921321813858,5.230412143249185,0.6275458928233609,4.35736115615241,4.228944858920976,0.6420814861571699,3.95321815092489,3.796055811254303,0.7858116983529359,3.9369583205583076,3.8094727747739388,0.6374277289218451,3.8847711340263564,3.7616016113179347,0.6158476135421085
COVER__TEST__3157.pgm,3157.pgm,COVER,0,<BOSSBASE_ROOT>\cover\3157.pgm,0.007815888789288626,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.009974920824078675,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9695556515673754,0.50048828125,0.548828125,0.50048828125,0.548828125,0.68752510574369,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.061087107287706534,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6256948535916893,-0.7944818005810311,2.738760396919678,1.8376979482260003,-0.6728822158572778,HUGO,ATTRIBUTED,HUGO,HILL,3.254773474522363,3.627124189675229,0.3723507151528662,2.738760396919678,0.8700668232117983,5.237516485822572,5.114209362940558,0.6165356144100691,4.598602673036084,4.476736781108668,0.60932945963708,3.758437984603477,3.627124189675229,0.6565689746412381,3.4287868391647227,3.254773474522363,0.8700668232117983,3.8016556221734406,3.6716968875832716,0.6497936729508446
COVER__TEST__9651.pgm,9651.pgm,COVER,0,<BOSSBASE_ROOT>\cover\9651.pgm,0.12064587101682928,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.6559974456887213,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.18155324443630433,0.50048828125,0.548828125,0.50048828125,0.548828125,0.043123370715370604,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.7608284015956692,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.14609491958196533,1.7424483440000578,-0.18631375783439463,-0.5634867410477485,1.760096266663098,MiPOD|S-UNIWARD,AMBIGUOUS,MiPOD,S-UNIWARD,2.303067458994981,2.3166129543424496,0.013545495347468517,1.760096266663098,0.8725662619632534,3.8211099528350587,3.6830748309154284,0.6901756095981518,2.4933294065910716,2.3166129543424496,0.8835822612431101,2.67110449114718,2.5257199369488026,0.7269227709918868,3.171554184622839,3.0483788646650902,0.6158765997887422,2.477580711387632,2.303067458994981,0.8725662619632534
