sample_id,image_name,true_algo,is_stego,path,p_WOW,tau_WOW,tau_fpr10_WOW,range_low_WOW,range_high_WOW,p_S-UNIWARD,tau_S-UNIWARD,tau_fpr10_S-UNIWARD,range_low_S-UNIWARD,range_high_S-UNIWARD,p_HILL,tau_HILL,tau_fpr10_HILL,range_low_HILL,range_high_HILL,p_HUGO,tau_HUGO,tau_fpr10_HUGO,range_low_HUGO,range_high_HUGO,p_MiPOD,tau_MiPOD,tau_fpr10_MiPOD,range_low_MiPOD,range_high_MiPOD,z_WOW,z_S-UNIWARD,z_HILL,z_HUGO,z_MiPOD,pred_algo,decision,top1_algo,top2_algo,top1_distance_eff,top2_distance_eff,distance_separation,max_z_evidence,top1_range_membership,D_WOW,Deff_WOW,G_WOW,D_S-UNIWARD,Deff_S-UNIWARD,G_S-UNIWARD,D_HILL,Deff_HILL,G_HILL,D_HUGO,Deff_HUGO,G_HUGO,D_MiPOD,Deff_MiPOD,G_MiPOD
S-UNIWARD__TEST__STEGO__8485.pgm,8485.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\8485.pgm,0.26359939760917256,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.518378557103736,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.18847329979404595,0.50048828125,0.548828125,0.50048828125,0.548828125,0.2797301023993239,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.23563565085963403,0.4921875,0.62451171875,0.4921875,0.62451171875,0.4615494367016453,1.2020190346843393,-0.1606264313830801,0.3181627496595396,-0.06598241714557367,S-UNIWARD|HUGO,AMBIGUOUS,S-UNIWARD,HUGO,2.2492288237347706,2.3504248708278626,0.10119604709309193,1.2020190346843393,1.0,3.669080664080352,3.5098328312065017,0.7962391643692526,2.449228823734771,2.2492288237347706,1.0,2.809987244333855,2.6635931319015684,0.7319705621614323,2.5064809520557696,2.3504248708278626,0.7802804061395356,2.5951831352926487,2.440440159879011,0.7737148770681883
S-UNIWARD__TEST__STEGO__6009.pgm,6009.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\6009.pgm,0.10650458901723905,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.07477004290796138,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.744284789133903,0.50048828125,0.548828125,0.50048828125,0.548828125,0.029479408274788184,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9735944821139189,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.20620445589421083,-0.5400313873065782,1.9025523199388832,-0.6143271903086632,2.4998772398912896,HILL|MiPOD,AMBIGUOUS,HILL,MiPOD,2.183604849082156,2.3090372220913538,0.12543237300919774,2.4998772398912896,0.8224589847643398,4.20886623517527,4.0727693698239245,0.6804843267567285,3.644397581122139,3.5143739364895814,0.6501182231627869,2.348096646035024,2.183604849082156,0.8224589847643398,3.7518756951858605,3.6303695616147933,0.6075306678553369,2.4501041724868404,2.3090372220913538,0.7053347519774332
S-UNIWARD__TEST__STEGO__7116.pgm,7116.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\7116.pgm,0.8914335771643437,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.7272012166848617,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.4566823530687616,0.50048828125,0.548828125,0.50048828125,0.548828125,0.3333946887806142,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.46171449280362037,0.4921875,0.62451171875,0.4921875,0.62451171875,3.13024817385532,2.0220655184721172,0.8349687123693617,0.5181289759598147,0.7200866090462175,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,1.2953276179621263,1.6885923303191213,0.393264712356995,3.13024817385532,0.6843905492197051,1.4322057278060674,1.2953276179621263,0.6843905492197051,1.8531634330662117,1.6885923303191213,0.8228555137354518,2.853261519803373,2.661833581145272,0.9571396932905055,3.4134272013965723,3.248767648907534,0.8232977624451924,2.7595260502022674,2.5655287273278597,0.9699866143720381
S-UNIWARD__TEST__STEGO__9372.pgm,9372.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\9372.pgm,0.8068526199774353,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.743540623165219,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9034646852235905,0.50048828125,0.548828125,0.50048828125,0.548828125,0.0709448277427618,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.10669059394565118,0.4921875,0.62451171875,0.4921875,0.62451171875,2.7707247503426373,2.0862303598656387,2.493429956599372,-0.4598177826695974,-0.5143203263858052,WOW,ATTRIBUTED,WOW,S-UNIWARD,2.447282884768742,2.6995263882182132,0.25224350344947144,2.7707247503426373,0.7447955046181322,2.596241985692368,2.447282884768742,0.7447955046181322,2.861430345944342,2.6995263882182132,0.8095197886306428,3.2235468336330584,3.0832611688646443,0.7014283238420711,4.44525283435047,4.31860248142796,0.6332517646125482,3.4293618636180043,3.293339343586643,0.680112600156807
S-UNIWARD__TEST__STEGO__2026.pgm,2026.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\2026.pgm,0.45898518975678615,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9165588263728889,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.16438227757581464,0.50048828125,0.548828125,0.50048828125,0.548828125,0.009746104052554064,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.2527527514805005,0.4921875,0.62451171875,0.4921875,0.62451171875,1.2920646168906944,2.7656727606871296,-0.2500525877176931,-0.6878578861332597,-0.0064667963976351404,S-UNIWARD|RANGE_WEAK,AMBIGUOUS,S-UNIWARD,MiPOD,2.3509869202773186,3.2077649059674354,0.8567779856901168,2.7656727606871296,0.6809051494076522,3.4998947715903506,3.3062844517892027,0.9680515990057385,2.487167950158849,2.3509869202773186,0.6809051494076522,3.4679326879889607,3.3250232165577462,0.7145473571560721,3.8646579517822266,3.745526033113877,0.5956595933417492,3.3651794318315833,3.2077649059674354,0.7870726293207391
S-UNIWARD__TEST__STEGO__301.pgm,301.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\301.pgm,0.3061120299791845,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.7563575624625937,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.7113306527280003,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9366336567966383,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.6331834746748422,0.4921875,0.62451171875,0.4921875,0.62451171875,0.6422554447742109,2.136562474324943,1.7802261800428247,2.7659320081936083,1.3162788685368427,HUGO|RANGE_WEAK,AMBIGUOUS,HUGO,S-UNIWARD,1.4252516062509109,2.206159277656223,0.780907671405312,2.7659320081936083,0.678213046146133,3.08855939314953,2.92239554835633,0.8308192239659992,2.366001363851199,2.206159277656223,0.7992104309748823,2.6458121972918636,2.4758094089681353,0.8500139416186417,1.5608942154801375,1.4252516062509109,0.678213046146133,2.439771270816277,2.241498123756134,0.991365735300713
S-UNIWARD__TEST__STEGO__8493.pgm,8493.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\8493.pgm,0.9935868362586746,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9946774645488873,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9939730484115986,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9686195704870232,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9938310050773187,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5644651732138533,3.072444615250308,2.8293980596844963,2.885118661566614,2.5702389940588413,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.793916973733171,3.673106380919866,0.8791894071866952,3.5644651732138533,0.617930180151066,2.917503009763384,2.793916973733171,0.617930180151066,3.79905404604269,3.673106380919866,0.6297383256141209,4.332640108313044,4.204493825848799,0.6407314123212264,4.528323248823239,4.396950638432105,0.6568630519556685,4.287862317055415,4.1496213804534365,0.691204683009893
S-UNIWARD__TEST__STEGO__3808.pgm,3808.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\3808.pgm,0.09235979794788486,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.40975210993607813,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.03448852755791727,0.50048828125,0.548828125,0.50048828125,0.548828125,9.68560830816499e-05,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.016593177919590436,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.2663289080080368,0.7754430288769308,-0.7322197075171633,-0.7238131376911792,-0.8275862095132028,UNKNOWN,UNKNOWN_OR_COVER,S-UNIWARD,MiPOD,3.739982366104139,3.801127772454934,0.06114540635079502,0.7754430288769308,0.9088102215140488,5.095899440299156,4.961714085841914,0.6709267722862131,3.9217444104069488,3.739982366104139,0.9088102215140488,4.051983002603787,3.9264815148823127,0.627507438607372,3.9765855043743197,3.8585975908592576,0.5899395675753103,3.9254308857056257,3.801127772454934,0.6215155662534577
S-UNIWARD__TEST__STEGO__6654.pgm,6654.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\6654.pgm,0.968915048912056,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9934357507792255,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5458909916868062,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9869795098861571,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9880389017501905,0.4921875,0.62451171875,0.4921875,0.62451171875,3.4595942218077123,3.067568405873775,1.1661122226442422,2.953531893537904,2.550100032876945,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.7060745024607513,3.285423169112792,0.5793486666520407,3.4595942218077123,0.6333652445318975,2.832747551367131,2.7060745024607513,0.6333652445318975,3.411527322322255,3.285423169112792,0.6305207660473156,4.295658505825509,4.095658505825509,1.0,3.992269391467946,3.863286767107159,0.6449131218039332,4.094763634222558,3.9557196684628453,0.6952198287985648
S-UNIWARD__TEST__STEGO__313.pgm,313.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\313.pgm,0.7345005791918268,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.6215409097858049,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.6320486463511595,0.50048828125,0.548828125,0.50048828125,0.548828125,0.7109294338222029,0.52783203125,0.54833984375,0.52783203125,0.54833984375,7.042270789801306e-08,0.4921875,0.62451171875,0.4921875,0.62451171875,2.4631820803786533,1.607137544073593,1.4859304447870683,1.9249076982779536,-0.885279922641837,S-UNIWARD|WOW,AMBIGUOUS,S-UNIWARD,WOW,2.697185428714545,2.7891422139811204,0.09195678526657547,2.4631820803786533,0.9145580395466065,2.9492782723375406,2.7891422139811204,0.8006802917821013,2.8800970366238663,2.697185428714545,0.9145580395466065,3.4615531624498974,3.2775235199462696,0.9201482125181383,3.0655243855298684,2.8955363974031334,0.849939940633676,3.3838779633693328,3.261620407032535,0.61128778168399
S-UNIWARD__TEST__STEGO__9126.pgm,9126.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\9126.pgm,0.2523840452764101,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.43518127083048463,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5071139303129886,0.50048828125,0.548828125,0.50048828125,0.548828125,0.4183404238372868,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.4907618546567981,0.4921875,0.62451171875,0.4921875,0.62451171875,0.41387698180538157,0.8753033314847065,1.0221713171401299,0.8346557438901071,0.8210833730469159,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.0331862257728057,1.268311441310344,0.2351252155375383,1.0221713171401299,0.9985753704063636,2.9203992483816963,2.762927457974288,0.78735895203704,1.772724610019047,1.586281240621806,0.9322168469862051,1.468311441310344,1.268311441310344,1.0,1.4909563791483118,1.3116984418443174,0.8962896865199721,1.2329012998540785,1.0331862257728057,0.9985753704063636
S-UNIWARD__TEST__STEGO__7733.pgm,7733.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\7733.pgm,0.9901401446964613,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9342753327035105,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.967100958652035,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8768454440200762,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9752961303267709,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5498145190778296,2.8352454725306258,2.7296485480984782,2.5431477832072913,2.5057938172326093,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.386043690820011,3.34495496887066,0.9589112780506492,3.5498145190778296,0.6200636695168296,2.510056424723377,2.386043690820011,0.6200636695168296,3.478744592902424,3.34495496887066,0.6689481201588182,3.993621767934111,3.86198524202309,0.658182629555106,4.316552299854445,4.172552520649194,0.7199988960262574,3.9572226279512974,3.816395519758442,0.7041355409642774
S-UNIWARD__TEST__STEGO__4592.pgm,4592.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\4592.pgm,0.18520921262641923,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.23616372986522194,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5111904527645981,0.50048828125,0.548828125,0.50048828125,0.548828125,0.31174106827762943,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5396201301379963,0.4921875,0.62451171875,0.4921875,0.62451171875,0.12834077352096662,0.09376154378780832,1.037303416175069,0.4374427530761563,0.9909620609359454,MiPOD|HILL,AMBIGUOUS,MiPOD,HILL,1.37677863673779,1.5192583445036714,0.14247970776588126,1.037303416175069,1.0,3.4599847454513517,3.3127436275217192,0.7362055896481633,2.5010300823821114,2.348233119109703,0.7639848163620414,1.7192583445036713,1.5192583445036714,1.0,2.0947625733945783,1.9336301707688164,0.8056620131288089,1.57677863673779,1.37677863673779,1.0
S-UNIWARD__TEST__STEGO__7961.pgm,7961.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\7961.pgm,0.09999630577091606,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.7652426642688286,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9264369496610249,0.50048828125,0.548828125,0.50048828125,0.548828125,0.8293538355884482,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.7718434978390747,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.23386884220208357,2.171454264846693,2.5787032709624063,2.3661834504995314,1.798395410019502,HUGO|MiPOD,AMBIGUOUS,HUGO,MiPOD,2.116200016094801,2.359504347825182,0.24330433173038069,2.5787032709624063,0.7550177713196203,3.623635044180481,3.488421059642175,0.6760699226915303,2.817339287822372,2.658911124111715,0.7921408185532854,2.59628544646052,2.4591857267860338,0.6854985983724313,2.267203570358725,2.116200016094801,0.7550177713196203,2.532105868232421,2.359504347825182,0.8630076020361969
S-UNIWARD__TEST__STEGO__8112.pgm,8112.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\8112.pgm,0.9869795098861571,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9934102283369194,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9923637835053328,0.50048828125,0.548828125,0.50048828125,0.548828125,0.0063883209097212856,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.972519307190418,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5363797899701557,3.0674681792551084,2.8234244495243335,-0.700369735549862,2.496138890482584,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.175158286867046,3.148682069575094,0.9735237827080483,3.5363797899701557,0.6220265646986832,2.2995635998067825,2.175158286867046,0.6220265646986832,3.2747894413116043,3.148682069575094,0.6305368586825506,3.6668121243624765,3.538459454561585,0.6417633490044585,5.331898971433276,5.21316640107548,0.593662851788979,3.849814157520962,3.7085954539118693,0.7060935180454632
S-UNIWARD__TEST__STEGO__7124.pgm,7124.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\7124.pgm,0.9849273716910543,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.979745309435261,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.155847773045521,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9824904426504252,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9276259821794456,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5276568838460958,3.0138060492974312,-0.28173276838627975,2.9368046270989234,2.34004621073226,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,3.277721317935785,3.5496887387696154,0.2719674208338305,3.5276568838460958,0.6233043598281369,3.402382189901412,3.277721317935785,0.6233043598281369,3.6775311853431467,3.5496887387696154,0.6392122328676568,4.758692553564509,4.616997553835914,0.7084749986429758,4.0835755631861925,3.954012625594379,0.647814687959068,4.460305996508525,4.312603055243288,0.7385147063261857
S-UNIWARD__TEST__STEGO__5029.pgm,5029.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\5029.pgm,0.9890976262707148,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.991422514586288,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9702399060540357,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9466953173537304,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9613165029135924,0.4921875,0.62451171875,0.4921875,0.62451171875,3.5453831457999043,3.059662428311933,2.7413003575798123,2.8034240010997062,2.457187092194961,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.659459769206843,3.5389792895737924,0.8795195203669492,3.5453831457999043,0.6207104343910083,2.7836018560850446,2.659459769206843,0.6207104343910083,3.665337575957793,3.5389792895737924,0.6317914319200026,4.229910346030645,4.098686372421913,0.6561198680436628,4.425894320984547,4.291609658590222,0.671423311971625,4.182499758339473,4.039690114375841,0.7140482198181612
S-UNIWARD__TEST__STEGO__8501.pgm,8501.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\8501.pgm,0.9241418199787566,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.7251623186351854,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.05490385362128431,0.50048828125,0.548828125,0.50048828125,0.548828125,0.01819436822090561,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.3742187952919779,0.4921875,0.62451171875,0.4921875,0.62451171875,3.269279225581724,2.014058766811198,-0.6564377783143768,-0.6563777682668882,0.41586681940314774,S-UNIWARD|WOW,AMBIGUOUS,S-UNIWARD,WOW,2.8982043841104694,2.98449428520498,0.0862899010945104,3.269279225581724,0.8245349437490649,3.1169677788986676,2.98449428520498,0.6623674684684399,3.0631113728602823,2.8982043841104694,0.8245349437490649,4.021417085944552,3.8933271119370496,0.6404498700375143,4.518741805956262,4.398599165959252,0.6007131999850523,3.889659526436341,3.711914753425889,0.8887238650522604
S-UNIWARD__TEST__STEGO__5300.pgm,5300.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\5300.pgm,0.025323060109767096,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9933071490757153,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.6340902758309441,0.50048828125,0.548828125,0.50048828125,0.548828125,0.007066400963249157,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9842760094722643,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.5512781245961501,3.067063387045913,1.4935089973027187,-0.697843057929167,2.5370165747207554,HILL|S-UNIWARD,AMBIGUOUS,HILL,S-UNIWARD,2.675885232734464,2.695873034356538,0.019987801622073587,3.067063387045913,0.9182715272015979,3.9534319855273234,3.827947096077473,0.6274244472492517,2.8219934058177483,2.695873034356538,0.6306018573060531,2.8595395381747837,2.675885232734464,0.9182715272015979,3.996250300649084,3.8774371928012776,0.5940655392390322,2.9035133843861303,2.763945225538827,0.6978407942365173
S-UNIWARD__TEST__STEGO__8347.pgm,8347.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\8347.pgm,0.34290151627512633,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9939730484115986,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9938549079159148,0.50048828125,0.548828125,0.50048828125,0.548828125,0.9257686295391643,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.993096161928778,0.4921875,0.62451171875,0.4921875,0.62451171875,0.798634404084891,3.0696783734178092,2.8289595207822957,2.725446491657806,2.5676839675326515,S-UNIWARD|RANGE_WEAK,AMBIGUOUS,S-UNIWARD,HUGO,2.987353040172038,3.0909901784686435,0.1036371382966057,3.0696783734178092,0.6301820797283828,3.403847534439328,3.2314567668209313,0.8619538380919852,3.1133894561177144,2.987353040172038,0.6301820797283828,3.300198001101294,3.172036578477403,0.640807113119455,3.2281145836441008,3.0909901784686435,0.6856220258772853,3.2424735988967472,3.104131039555845,0.6917127967045108
S-UNIWARD__TEST__STEGO__3268.pgm,3268.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\3268.pgm,0.487871642263145,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.44128171219158113,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.5324251328328828,0.50048828125,0.548828125,0.50048828125,0.548828125,0.5055539707737484,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.5092610256940128,0.4921875,0.62451171875,0.4921875,0.62451171875,1.4148506037561883,0.8992597617770677,1.1161267970304014,1.1596328850393094,0.8854044091843072,MiPOD|S-UNIWARD,AMBIGUOUS,MiPOD,S-UNIWARD,1.0587677653215233,1.27962860784088,0.22086084251935678,1.4148506037561883,1.0,2.131178842528518,1.9318942471320897,0.9964229769821411,1.4672128404266491,1.27962860784088,0.9379211629288456,1.5135962633539526,1.3135962633539526,1.0,1.5635137901043217,1.3679201375203884,0.9779682629196658,1.2587677653215232,1.0587677653215233,1.0
S-UNIWARD__TEST__STEGO__273.pgm,273.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\273.pgm,0.9881766051636294,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9936856353291037,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9938070098421449,0.50048828125,0.548828125,0.50048828125,0.548828125,0.009485713170795206,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9907319866190857,0.4921875,0.62451171875,0.4921875,0.62451171875,3.541468214205845,3.06854970238102,2.8287817225720633,-0.6888281606755503,2.5594638043035025,WOW|RANGE_WEAK,AMBIGUOUS,WOW,S-UNIWARD,2.1951791532125204,3.1721494922643307,0.9769703390518103,3.541468214205845,0.6212823851514007,2.3194356302428005,2.1951791532125204,0.6212823851514007,3.2982221379310195,3.1721494922643307,0.630363228333443,3.6831965467849024,3.5550289853287182,0.6408378072809213,5.346959815442555,5.227858913601128,0.5955045092071344,3.8641618396520845,3.7254918273224935,0.6933500616479548
S-UNIWARD__TEST__STEGO__7802.pgm,7802.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\7802.pgm,0.14730968263445487,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9921232932834126,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.024609928625961945,0.50048828125,0.548828125,0.50048828125,0.548828125,0.0544998743411987,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9583822022255619,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.032756584861040966,3.0624143859186557,-0.7688891823303757,-0.5210953494066239,2.446984620948379,S-UNIWARD|RANGE_WEAK,AMBIGUOUS,S-UNIWARD,MiPOD,2.9311153406189767,3.3511122124020574,0.41999687178308065,3.0624143859186557,0.6313488410407297,4.280258748150034,4.1384935760553905,0.7088258604732174,3.057385108827123,2.9311153406189767,0.6313488410407297,3.706852433818703,3.5825846214353434,0.6213390619167991,4.005806236215659,3.8812216104976507,0.6229231285900421,3.4943415182081345,3.3511122124020574,0.7161465290303854
S-UNIWARD__TEST__STEGO__2670.pgm,2670.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\2670.pgm,0.012821214266594244,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.91610961358942,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.2507292811856575,0.50048828125,0.548828125,0.50048828125,0.548828125,0.008950711436881996,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.663450931311592,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6044190036693536,2.7639087023023974,0.07046849992613807,-0.690821696543592,1.4215178637438648,S-UNIWARD|RANGE_WEAK,AMBIGUOUS,S-UNIWARD,MiPOD,2.6226376701275296,2.8556577128239473,0.23302004269641774,2.7639087023023974,0.6812110894160327,4.208717525844487,4.084791663474304,0.6196293118509149,2.758879888010736,2.6226376701275296,0.6812110894160327,3.159512270776802,3.003714571451085,0.7789884966285842,3.6350937193461665,3.5160565196518365,0.5951859984716505,3.048019547481005,2.8556577128239473,0.9618091732852874
S-UNIWARD__TEST__STEGO__9862.pgm,9862.pgm,S-UNIWARD,1,${BOSSBASE_ROOT}\stego\S-UNIWARD\0.4bpp\stego\9862.pgm,0.008478401934677453,0.491455078125,0.51220703125,0.491455078125,0.51220703125,0.9898303422461273,0.50537109375,0.5322265625,0.50537109375,0.5322265625,0.9935368622818452,0.50048828125,0.548828125,0.50048828125,0.548828125,0.03574581027405513,0.52783203125,0.54833984375,0.52783203125,0.54833984375,0.9933588873579225,0.4921875,0.62451171875,0.4921875,0.62451171875,-0.6228787469635036,3.0534099682975264,2.8277789316675537,-0.59097717785593,2.56859745559048,HILL|RANGE_WEAK,AMBIGUOUS,HILL,MiPOD,2.8134540018736214,3.0023652820991606,0.18891128022553927,3.0534099682975264,0.6410109514372887,4.09778330846713,3.974394465928102,0.6169442126951384,3.251455935432601,3.1248963046351013,0.6327981539875002,2.941656192161079,2.8134540018736214,0.6410109514372887,4.371388431364215,4.249118500884962,0.6113496523962662,3.1406715001058965,3.0023652820991606,0.6915310900336785
